# ModelM7 Training Log - Custom Data Percentage
# Data Percentage: 35% (21000 samples)
# Seed: 48
# Epochs: 150
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
  40     0.034780    99.105     0.020833    99.470    99.470    0.9947    0.9946    0.9946
  41     0.032293    99.176     0.020010    99.450    99.470    0.9945    0.9944    0.9944
  42     0.031191    99.171     0.019426    99.440    99.470    0.9944    0.9944    0.9944
  43     0.032337    99.133     0.031091    99.260    99.470    0.9926    0.9925    0.9925
  44     0.029776    99.171     0.022734    99.410    99.470    0.9941    0.9939    0.9940
  45     0.031749    99.105     0.031886    99.220    99.470    0.9923    0.9919    0.9920
  46     0.027779    99.267     0.021421    99.370    99.470    0.9938    0.9937    0.9937
  47     0.026264    99.390     0.019442    99.460    99.470    0.9946    0.9946    0.9946
  48     0.025312    99.376     0.016860    99.460    99.470    0.9946    0.9945    0.9946
  49     0.025549    99.314     0.019944    99.390    99.470    0.9939    0.9939    0.9939
  50     0.028008    99.248     0.016830    99.610    99.610    0.9961    0.9960    0.9960
  51     0.026010    99.310     0.024927    99.330    99.610    0.9934    0.9932    0.9933
  52     0.024160    99.410     0.016916    99.580    99.610    0.9958    0.9957    0.9958
  53     0.023394    99.390     0.020035    99.430    99.610    0.9943    0.9943    0.9943
  54     0.024430    99.290     0.022908    99.400    99.610    0.9941    0.9938    0.9940
  55     0.023642    99.290     0.032534    99.130    99.610    0.9914    0.9912    0.9912
  56     0.022636    99.419     0.015741    99.560    99.610    0.9956    0.9955    0.9956
  57     0.021591    99.419     0.017221    99.490    99.610    0.9949    0.9948    0.9949
  58     0.020852    99.433     0.018111    99.480    99.610    0.9948    0.9947    0.9948
  59     0.021281    99.405     0.019309    99.420    99.610    0.9943    0.9941    0.9942
  60     0.019888    99.486     0.016070    99.530    99.610    0.9953    0.9952    0.9953
  61     0.019463    99.543     0.019223    99.490    99.610    0.9949    0.9948    0.9948
  62     0.018028    99.524     0.019714    99.410    99.610    0.9941    0.9941    0.9941
  63     0.022380    99.410     0.018866    99.510    99.610    0.9951    0.9950    0.9951
  64     0.019634    99.481     0.019679    99.390    99.610    0.9939    0.9939    0.9939
  65     0.017067    99.581     0.018771    99.460    99.610    0.9946    0.9946    0.9946
  66     0.017372    99.562     0.015436    99.550    99.610    0.9955    0.9954    0.9955
  67     0.019877    99.471     0.016955    99.500    99.610    0.9950    0.9949    0.9949
  68     0.017976    99.524     0.016958    99.530    99.610    0.9954    0.9952    0.9953
  69     0.015034    99.624     0.017161    99.490    99.610    0.9950    0.9947    0.9948
  70     0.016978    99.567     0.016754    99.510    99.610    0.9951    0.9951    0.9951
  71     0.015296    99.590     0.017136    99.500    99.610    0.9949    0.9951    0.9950
  72     0.014449    99.676     0.015831    99.520    99.610    0.9952    0.9952    0.9952
  73     0.014516    99.619     0.016305    99.510    99.610    0.9952    0.9950    0.9951
  74     0.014218    99.657     0.018599    99.460    99.610    0.9947    0.9945    0.9946
  75     0.016138    99.595     0.014921    99.570    99.610    0.9957    0.9957    0.9957
  76     0.016798    99.524     0.020106    99.440    99.610    0.9945    0.9944    0.9944
  77     0.015622    99.619     0.015290    99.530    99.610    0.9953    0.9952    0.9952
  78     0.013450    99.652     0.015301    99.530    99.610    0.9953    0.9952    0.9953
  79     0.014315    99.595     0.015548    99.490    99.610    0.9950    0.9949    0.9949
  80     0.013932    99.648     0.016835    99.550    99.610    0.9955    0.9954    0.9955
  81     0.012764    99.643     0.015936    99.550    99.610    0.9955    0.9955    0.9955
  82     0.013187    99.662     0.017103    99.520    99.610    0.9952    0.9951    0.9951
  83     0.012614    99.671     0.014443    99.610    99.610    0.9961    0.9961    0.9961
  84     0.012527    99.648     0.014444    99.600    99.610    0.9960    0.9959    0.9960
  85     0.012135    99.657     0.013095    99.630    99.630    0.9963    0.9963    0.9963
  86     0.012578    99.643     0.013298    99.570    99.630    0.9957    0.9956    0.9957
  87     0.011389    99.686     0.014011    99.520    99.630    0.9952    0.9951    0.9952
  88     0.011323    99.714     0.015855    99.480    99.630    0.9949    0.9947    0.9948
  89     0.009646    99.762     0.014740    99.500    99.630    0.9950    0.9949    0.9950
  90     0.010894    99.690     0.019163    99.460    99.630    0.9947    0.9945    0.9946
  91     0.009239    99.790     0.015921    99.500    99.630    0.9950    0.9949    0.9950
  92     0.012582    99.681     0.017544    99.450    99.630    0.9946    0.9944    0.9945
  93     0.009989    99.752     0.017177    99.530    99.630    0.9953    0.9952    0.9953
  94     0.010117    99.781     0.016894    99.510    99.630    0.9951    0.9951    0.9951
  95     0.011255    99.676     0.013973    99.550    99.630    0.9955    0.9954    0.9955
  96     0.009487    99.738     0.014073    99.530    99.630    0.9953    0.9953    0.9953
  97     0.010655    99.757     0.014420    99.580    99.630    0.9958    0.9958    0.9958
  98     0.009827    99.814     0.015317    99.530    99.630    0.9953    0.9953    0.9953
  99     0.009277    99.767     0.016751    99.520    99.630    0.9953    0.9951    0.9952
 100     0.009022    99.752     0.017586    99.450    99.630    0.9946    0.9945    0.9945
 101     0.009415    99.771     0.016781    99.470    99.630    0.9948    0.9947    0.9947
 102     0.009906    99.776     0.016396    99.480    99.630    0.9949    0.9947    0.9948
 103     0.010086    99.729     0.016705    99.540    99.630    0.9954    0.9953    0.9954
 104     0.009021    99.762     0.016766    99.530    99.630    0.9953    0.9953    0.9953
 105     0.008698    99.786     0.018216    99.510    99.630    0.9951    0.9950    0.9951
 106     0.008171    99.786     0.015588    99.510    99.630    0.9951    0.9951    0.9951
 107     0.007923    99.805     0.015353    99.550    99.630    0.9955    0.9954    0.9955
 108     0.008248    99.757     0.016502    99.510    99.630    0.9951    0.9950    0.9951
 109     0.008339    99.771     0.015424    99.510    99.630    0.9952    0.9950    0.9951
 110     0.008277    99.790     0.014825    99.550    99.630    0.9955    0.9954    0.9955
 111     0.008776    99.767     0.015609    99.550    99.630    0.9956    0.9954    0.9955
 112     0.007823    99.790     0.015572    99.470    99.630    0.9947    0.9946    0.9947
 113     0.007598    99.810     0.015528    99.540    99.630    0.9954    0.9954    0.9954
 114     0.007379    99.800     0.014886    99.580    99.630    0.9958    0.9957    0.9958
 115     0.008144    99.795     0.015058    99.510    99.630    0.9951    0.9951    0.9951
 116     0.006718    99.814     0.016131    99.520    99.630    0.9952    0.9951    0.9952
 117     0.008309    99.795     0.015939    99.540    99.630    0.9954    0.9953    0.9954
 118     0.006772    99.829     0.015739    99.560    99.630    0.9956    0.9955    0.9956
 119     0.008665    99.771     0.016644    99.530    99.630    0.9953    0.9952    0.9953
 120     0.006730    99.819     0.016619    99.510    99.630    0.9951    0.9950    0.9951
 121     0.006756    99.852     0.018348    99.480    99.630    0.9948    0.9947    0.9948
 122     0.006354    99.814     0.017911    99.520    99.630    0.9952    0.9951    0.9951
 123     0.007313    99.819     0.015846    99.570    99.630    0.9957    0.9956    0.9957
 124     0.006814    99.833     0.017070    99.510    99.630    0.9951    0.9950    0.9951
 125     0.006813    99.838     0.016802    99.550    99.630    0.9955    0.9954    0.9955
 126     0.005767    99.890     0.014365    99.590    99.630    0.9959    0.9958    0.9959
 127     0.006296    99.824     0.013935    99.620    99.630    0.9962    0.9962    0.9962
 128     0.006605    99.848     0.015677    99.590    99.630    0.9959    0.9959    0.9959
 129     0.005322    99.890     0.015687    99.560    99.630    0.9956    0.9956    0.9956
 130     0.005549    99.871     0.015955    99.550    99.630    0.9955    0.9954    0.9955
 131     0.005369    99.886     0.016210    99.510    99.630    0.9951    0.9950    0.9951
 132     0.006636    99.824     0.016346    99.550    99.630    0.9955    0.9954    0.9955
 133     0.006093    99.867     0.016378    99.540    99.630    0.9954    0.9953    0.9954
 134     0.006106    99.833     0.017649    99.500    99.630    0.9951    0.9949    0.9950
 135     0.005213    99.900     0.017178    99.530    99.630    0.9953    0.9952    0.9953
 136     0.004397    99.914     0.016795    99.510    99.630    0.9951    0.9950    0.9951
 137     0.004578    99.895     0.015921    99.530    99.630    0.9954    0.9952    0.9953
 138     0.005419    99.862     0.016159    99.550    99.630    0.9955    0.9954    0.9955
 139     0.005122    99.886     0.016024    99.510    99.630    0.9951    0.9950    0.9951
 140     0.005817    99.862     0.016156    99.570    99.630    0.9958    0.9956    0.9957
 141     0.005115    99.881     0.016561    99.560    99.630    0.9956    0.9955    0.9956
 142     0.004443    99.910     0.015420    99.550    99.630    0.9955    0.9954    0.9955
 143     0.006284    99.857     0.017383    99.460    99.630    0.9946    0.9946    0.9946
 144     0.004978    99.852     0.016169    99.510    99.630    0.9951    0.9950    0.9951
 145     0.005461    99.843     0.016754    99.510    99.630    0.9951    0.9950    0.9951
 146     0.004400    99.933     0.016870    99.500    99.630    0.9950    0.9949    0.9950
 147     0.004563    99.900     0.016246    99.470    99.630    0.9947    0.9946    0.9947
 148     0.004754    99.881     0.015816    99.550    99.630    0.9956    0.9954    0.9955
 149     0.005235    99.857     0.014763    99.580    99.630    0.9958    0.9957    0.9958
