# ModelM7 Training Log - Custom Data Percentage
# Data Percentage: 25% (15000 samples)
# Seed: 46
# Epochs: 150
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
   0     1.053527    71.860     0.318378    97.180    97.180    0.9717    0.9718    0.9717
   1     0.501746    91.800     0.222307    98.490    98.490    0.9850    0.9850    0.9850
   2     0.369869    94.467     0.170577    98.830    98.830    0.9884    0.9882    0.9883
   3     0.296312    95.727     0.134003    98.900    98.900    0.9890    0.9889    0.9889
   4     0.254073    96.360     0.143894    99.030    99.030    0.9904    0.9903    0.9903
   5     0.222325    96.620     0.126881    98.820    99.030    0.9883    0.9880    0.9881
   6     0.190284    97.133     0.121695    98.930    99.030    0.9893    0.9893    0.9893
   7     0.170093    97.480     0.124612    98.020    99.030    0.9808    0.9792    0.9796
   8     0.156736    97.533     0.105733    98.850    99.030    0.9885    0.9885    0.9884
   9     0.142900    97.693     0.079436    99.130    99.130    0.9914    0.9911    0.9912
  10     0.131201    97.640     0.090739    98.880    99.130    0.9888    0.9887    0.9886
  11     0.120485    97.973     0.065229    99.090    99.130    0.9911    0.9907    0.9909
  12     0.117106    97.900     0.084184    99.130    99.130    0.9914    0.9914    0.9914
  13     0.108356    98.193     0.067727    99.200    99.200    0.9920    0.9919    0.9919
  14     0.100623    98.247     0.076211    99.050    99.200    0.9905    0.9905    0.9905
  15     0.092973    98.333     0.051331    99.280    99.280    0.9928    0.9927    0.9928
  16     0.094769    98.133     0.066583    99.180    99.280    0.9919    0.9917    0.9918
  17     0.088207    98.340     0.049341    99.310    99.310    0.9931    0.9929    0.9930
  18     0.080177    98.393     0.051883    99.200    99.310    0.9921    0.9919    0.9920
  19     0.083752    98.260     0.062065    98.980    99.310    0.9899    0.9897    0.9897
  20     0.075456    98.500     0.086049    98.710    99.310    0.9874    0.9872    0.9872
  21     0.079622    98.360     0.063404    99.070    99.310    0.9907    0.9907    0.9906
  22     0.076558    98.380     0.058859    98.750    99.310    0.9875    0.9876    0.9874
  23     0.067252    98.620     0.048872    99.190    99.310    0.9919    0.9920    0.9919
  24     0.062793    98.707     0.037739    99.320    99.320    0.9933    0.9931    0.9932
  25     0.067087    98.560     0.045806    99.160    99.320    0.9917    0.9916    0.9916
  26     0.058993    98.727     0.029893    99.440    99.440    0.9944    0.9943    0.9944
  27     0.057612    98.833     0.037319    99.360    99.440    0.9937    0.9935    0.9935
  28     0.053545    98.880     0.036239    99.300    99.440    0.9931    0.9928    0.9929
  29     0.053320    98.827     0.041053    99.390    99.440    0.9938    0.9940    0.9938
  30     0.053185    98.827     0.033114    99.270    99.440    0.9926    0.9926    0.9926
  31     0.055245    98.747     0.037568    99.350    99.440    0.9934    0.9933    0.9934
  32     0.049439    98.960     0.034147    99.290    99.440    0.9929    0.9929    0.9929
  33     0.047821    98.940     0.039717    99.270    99.440    0.9927    0.9925    0.9926
  34     0.047365    98.913     0.029377    99.320    99.440    0.9933    0.9931    0.9932
  35     0.045589    99.000     0.028876    99.510    99.510    0.9951    0.9950    0.9950
  36     0.043510    99.087     0.039456    99.140    99.510    0.9914    0.9914    0.9913
  37     0.040506    99.127     0.025730    99.440    99.510    0.9944    0.9943    0.9943
  38     0.041373    99.093     0.032813    99.270    99.510    0.9927    0.9925    0.9926
  39     0.042053    98.967     0.031057    99.370    99.510    0.9937    0.9936    0.9937
  40     0.038620    99.100     0.037372    99.130    99.510    0.9913    0.9913    0.9912
  41     0.043626    98.900     0.029896    99.350    99.510    0.9935    0.9935    0.9935
  42     0.036828    99.193     0.028710    99.360    99.510    0.9936    0.9935    0.9935
  43     0.035443    99.300     0.029211    99.380    99.510    0.9938    0.9937    0.9937
  44     0.036239    99.133     0.022345    99.500    99.510    0.9949    0.9950    0.9949
  45     0.036351    99.227     0.026811    99.380    99.510    0.9938    0.9936    0.9937
  46     0.035040    99.227     0.026926    99.470    99.510    0.9947    0.9946    0.9946
  47     0.031912    99.320     0.028435    99.260    99.510    0.9926    0.9925    0.9925
  48     0.035769    99.113     0.029543    99.330    99.510    0.9932    0.9932    0.9932
  49     0.029070    99.387     0.022612    99.410    99.510    0.9941    0.9940    0.9941
  50     0.030240    99.333     0.026208    99.330    99.510    0.9934    0.9932    0.9933
  51     0.027507    99.380     0.027804    99.340    99.510    0.9933    0.9934    0.9933
