# ModelM7 Training Log - Custom Data Percentage
# Data Percentage: 85% (51000 samples)
# Seed: 58
# Epochs: 150
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
   0     0.584297    87.973     0.149523    98.830    98.830    0.9884    0.9882    0.9883
   1     0.240226    96.286     0.131809    98.860    98.860    0.9885    0.9887    0.9886
   2     0.160577    97.200     0.064774    99.400    99.400    0.9940    0.9939    0.9939
   3     0.127383    97.553     0.116859    97.820    99.400    0.9795    0.9771    0.9774
   4     0.105979    97.786     0.130159    97.180    99.400    0.9754    0.9720    0.9724
   5     0.094936    97.839     0.044694    99.410    99.410    0.9941    0.9940    0.9941
   6     0.086569    97.965     0.039872    99.340    99.410    0.9935    0.9933    0.9934
   7     0.078146    98.047     0.071334    98.670    99.410    0.9870    0.9865    0.9866
   8     0.068668    98.312     0.103492    97.940    99.410    0.9802    0.9799    0.9796
   9     0.063433    98.371     0.046534    99.220    99.410    0.9920    0.9924    0.9922
  10     0.061350    98.451     0.039388    99.280    99.410    0.9927    0.9929    0.9928
  11     0.058369    98.441     0.038760    99.180    99.410    0.9918    0.9918    0.9917
  12     0.052987    98.584     0.051471    98.970    99.410    0.9898    0.9899    0.9897
  13     0.051297    98.625     0.058338    98.840    99.410    0.9886    0.9886    0.9884
  14     0.049804    98.657     0.030632    99.390    99.410    0.9940    0.9938    0.9938
  15     0.046102    98.657     0.026134    99.470    99.470    0.9945    0.9947    0.9946
  16     0.043514    98.794     0.021114    99.540    99.540    0.9954    0.9953    0.9954
  17     0.042600    98.831     0.019979    99.520    99.540    0.9952    0.9951    0.9952
  18     0.039894    98.918     0.020433    99.520    99.540    0.9952    0.9952    0.9952
  19     0.040842    98.837     0.113024    96.910    99.540    0.9726    0.9709    0.9701
  20     0.038007    98.916     0.023489    99.360    99.540    0.9935    0.9937    0.9936
  21     0.036284    98.992     0.017277    99.590    99.590    0.9958    0.9958    0.9958
  22     0.034756    99.004     0.024870    99.400    99.590    0.9939    0.9939    0.9939
  23     0.034043    99.035     0.029776    99.150    99.590    0.9916    0.9915    0.9915
  24     0.033208    99.018     0.016670    99.590    99.590    0.9959    0.9958    0.9958
  25     0.033147    99.080     0.013824    99.600    99.600    0.9960    0.9959    0.9960
  26     0.030204    99.157     0.017895    99.490    99.600    0.9950    0.9948    0.9949
  27     0.031837    99.094     0.014706    99.570    99.600    0.9957    0.9956    0.9956
  28     0.029013    99.163     0.014126    99.590    99.600    0.9959    0.9958    0.9959
  29     0.027090    99.196     0.014988    99.610    99.610    0.9960    0.9961    0.9961
  30     0.029154    99.157     0.015597    99.610    99.610    0.9960    0.9962    0.9961
  31     0.024866    99.271     0.020571    99.420    99.610    0.9942    0.9941    0.9942
  32     0.024879    99.335     0.018711    99.450    99.610    0.9946    0.9944    0.9945
  33     0.023837    99.302     0.014461    99.570    99.610    0.9958    0.9956    0.9957
  34     0.023512    99.310     0.012419    99.650    99.650    0.9965    0.9965    0.9965
  35     0.025194    99.298     0.011698    99.720    99.720    0.9972    0.9972    0.9972
  36     0.023785    99.333     0.016174    99.510    99.720    0.9950    0.9951    0.9950
  37     0.022929    99.361     0.027445    99.160    99.720    0.9917    0.9919    0.9917
  38     0.021153    99.400     0.012116    99.710    99.720    0.9971    0.9970    0.9971
  39     0.020054    99.422     0.013035    99.590    99.720    0.9959    0.9958    0.9959
  40     0.019809    99.414     0.012531    99.590    99.720    0.9959    0.9958    0.9958
  41     0.021551    99.390     0.012328    99.580    99.720    0.9958    0.9957    0.9958
  42     0.019845    99.429     0.013596    99.630    99.720    0.9962    0.9963    0.9962
  43     0.019926    99.424     0.012499    99.580    99.720    0.9958    0.9958    0.9958
  44     0.018440    99.459     0.012632    99.650    99.720    0.9965    0.9964    0.9965
  45     0.019554    99.439     0.011329    99.660    99.720    0.9966    0.9965    0.9966
  46     0.018291    99.455     0.013104    99.570    99.720    0.9957    0.9957    0.9957
  47     0.016916    99.522     0.012717    99.650    99.720    0.9965    0.9965    0.9965
  48     0.016694    99.541     0.014435    99.570    99.720    0.9957    0.9956    0.9957
  49     0.018191    99.476     0.010968    99.700    99.720    0.9970    0.9970    0.9970
  50     0.015292    99.557     0.010429    99.650    99.720    0.9965    0.9965    0.9965
  51     0.015447    99.555     0.012013    99.650    99.720    0.9965    0.9964    0.9965
  52     0.015794    99.553     0.010238    99.710    99.720    0.9971    0.9970    0.9971
  53     0.015666    99.525     0.014049    99.550    99.720    0.9956    0.9955    0.9955
  54     0.015683    99.557     0.014986    99.560    99.720    0.9955    0.9956    0.9955
  55     0.015020    99.569     0.012889    99.650    99.720    0.9965    0.9964    0.9965
  56     0.012667    99.641     0.011393    99.710    99.720    0.9971    0.9970    0.9971
  57     0.015214    99.567     0.014035    99.610    99.720    0.9961    0.9961    0.9961
  58     0.014287    99.598     0.011389    99.660    99.720    0.9966    0.9966    0.9966
  59     0.014025    99.610     0.014490    99.600    99.720    0.9961    0.9959    0.9960
  60     0.012417    99.659     0.012691    99.660    99.720    0.9966    0.9965    0.9966
  61     0.012362    99.663     0.012611    99.690    99.720    0.9970    0.9968    0.9969
  62     0.013191    99.620     0.012675    99.650    99.720    0.9965    0.9964    0.9965
  63     0.013325    99.604     0.011050    99.590    99.720    0.9959    0.9958    0.9959
  64     0.012152    99.639     0.010502    99.650    99.720    0.9965    0.9965    0.9965
  65     0.012720    99.614     0.012296    99.550    99.720    0.9955    0.9955    0.9955
  66     0.010937    99.688     0.011841    99.620    99.720    0.9962    0.9962    0.9962
  67     0.012215    99.631     0.012941    99.600    99.720    0.9960    0.9960    0.9960
  68     0.011550    99.706     0.013234    99.630    99.720    0.9963    0.9962    0.9963
  69     0.010711    99.671     0.012172    99.640    99.720    0.9964    0.9963    0.9964
