# ModelM7 Training Log - Custom Data Percentage
# Data Percentage: 20% (12000 samples)
# Seed: 45
# Epochs: 150
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
  34     0.056080    98.842     0.065796    98.640    99.510    0.9871    0.9861    0.9863
  35     0.052370    98.883     0.037529    99.400    99.510    0.9940    0.9938    0.9939
  36     0.058172    98.808     0.064595    98.660    99.510    0.9872    0.9862    0.9865
  37     0.049458    98.942     0.035860    99.290    99.510    0.9930    0.9929    0.9929
  38     0.052426    98.942     0.037489    99.310    99.510    0.9932    0.9930    0.9931
  39     0.047425    99.017     0.037308    99.250    99.510    0.9925    0.9924    0.9925
  40     0.047537    99.025     0.054407    99.000    99.510    0.9899    0.9901    0.9899
  41     0.051856    98.875     0.040245    99.160    99.510    0.9914    0.9917    0.9915
  42     0.041417    99.200     0.038753    99.260    99.510    0.9926    0.9926    0.9925
  43     0.045261    99.125     0.029374    99.490    99.510    0.9949    0.9948    0.9948
  44     0.042701    99.033     0.033982    99.260    99.510    0.9926    0.9925    0.9926
  45     0.043478    99.025     0.027983    99.430    99.510    0.9943    0.9942    0.9942
  46     0.038153    99.225     0.026497    99.450    99.510    0.9945    0.9944    0.9944
  47     0.039063    99.233     0.026957    99.410    99.510    0.9941    0.9940    0.9940
  48     0.039431    99.158     0.026617    99.420    99.510    0.9942    0.9941    0.9941
  49     0.036751    99.217     0.033078    99.300    99.510    0.9929    0.9929    0.9929
  50     0.038754    99.208     0.027453    99.320    99.510    0.9932    0.9931    0.9932
  51     0.034105    99.358     0.028038    99.420    99.510    0.9942    0.9941    0.9942
  52     0.035030    99.208     0.025835    99.420    99.510    0.9942    0.9942    0.9942
  53     0.037547    99.108     0.026933    99.470    99.510    0.9947    0.9946    0.9946
  54     0.030850    99.358     0.021533    99.500    99.510    0.9950    0.9949    0.9949
  55     0.029949    99.433     0.022965    99.500    99.510    0.9950    0.9948    0.9949
  56     0.031205    99.342     0.024428    99.470    99.510    0.9947    0.9946    0.9946
  57     0.027325    99.425     0.028428    99.270    99.510    0.9928    0.9926    0.9927
  58     0.030345    99.367     0.031280    99.280    99.510    0.9930    0.9926    0.9927
  59     0.032342    99.367     0.034306    99.160    99.510    0.9917    0.9914    0.9915
  60     0.029654    99.358     0.031146    99.250    99.510    0.9927    0.9923    0.9925
  61     0.028940    99.350     0.034538    99.130    99.510    0.9915    0.9911    0.9912
  62     0.028915    99.467     0.024206    99.410    99.510    0.9942    0.9940    0.9941
  63     0.027640    99.458     0.031821    99.190    99.510    0.9921    0.9917    0.9919
  64     0.024368    99.525     0.031825    99.130    99.510    0.9915    0.9912    0.9912
  65     0.028035    99.425     0.030510    99.230    99.510    0.9925    0.9922    0.9923
  66     0.025790    99.425     0.025655    99.390    99.510    0.9939    0.9938    0.9938
  67     0.022777    99.542     0.026600    99.330    99.510    0.9932    0.9933    0.9932
  68     0.029032    99.300     0.030510    99.150    99.510    0.9917    0.9914    0.9915
  69     0.024928    99.483     0.021202    99.450    99.510    0.9944    0.9945    0.9944
  70     0.024550    99.450     0.027645    99.330    99.510    0.9933    0.9933    0.9933
  71     0.024674    99.425     0.021257    99.500    99.510    0.9950    0.9950    0.9950
  72     0.020132    99.625     0.024354    99.360    99.510    0.9937    0.9935    0.9936
  73     0.021895    99.558     0.025720    99.350    99.510    0.9936    0.9934    0.9935
  74     0.023002    99.525     0.021882    99.450    99.510    0.9945    0.9944    0.9945
  75     0.019302    99.633     0.021875    99.510    99.510    0.9951    0.9950    0.9951
  76     0.020616    99.600     0.026946    99.340    99.510    0.9935    0.9932    0.9933
  77     0.021017    99.558     0.025431    99.340    99.510    0.9935    0.9933    0.9934
  78     0.019728    99.633     0.024161    99.440    99.510    0.9944    0.9943    0.9943
  79     0.019702    99.592     0.022940    99.500    99.510    0.9950    0.9950    0.9950
  80     0.017839    99.658     0.027337    99.240    99.510    0.9924    0.9923    0.9924
  81     0.020458    99.583     0.020547    99.460    99.510    0.9946    0.9945    0.9946
  82     0.018296    99.650     0.022168    99.410    99.510    0.9941    0.9940    0.9940
  83     0.019193    99.600     0.022808    99.470    99.510    0.9947    0.9946    0.9946
  84     0.017434    99.650     0.027315    99.330    99.510    0.9934    0.9932    0.9933
  85     0.017026    99.583     0.025093    99.300    99.510    0.9930    0.9929    0.9930
  86     0.016590    99.675     0.023878    99.460    99.510    0.9946    0.9945    0.9946
  87     0.019039    99.558     0.024826    99.360    99.510    0.9936    0.9935    0.9936
  88     0.017416    99.658     0.025439    99.330    99.510    0.9933    0.9933    0.9933
  89     0.014165    99.775     0.023499    99.340    99.510    0.9935    0.9933    0.9934
  90     0.017038    99.642     0.024050    99.300    99.510    0.9929    0.9930    0.9930
  91     0.012241    99.792     0.020248    99.530    99.530    0.9953    0.9953    0.9953
  92     0.014573    99.717     0.022415    99.500    99.530    0.9950    0.9949    0.9949
  93     0.016507    99.692     0.025114    99.360    99.530    0.9935    0.9936    0.9935
  94     0.010629    99.850     0.024893    99.310    99.530    0.9931    0.9930    0.9930
  95     0.013743    99.742     0.022154    99.470    99.530    0.9947    0.9946    0.9947
  96     0.014246    99.708     0.021155    99.450    99.530    0.9945    0.9944    0.9944
  97     0.013283    99.742     0.021064    99.500    99.530    0.9950    0.9949    0.9950
  98     0.013183    99.800     0.022004    99.450    99.530    0.9946    0.9944    0.9945
  99     0.011999    99.817     0.019731    99.510    99.530    0.9951    0.9951    0.9951
 100     0.014091    99.725     0.020509    99.470    99.530    0.9947    0.9946    0.9947
 101     0.013465    99.767     0.019662    99.470    99.530    0.9947    0.9946    0.9947
 102     0.011666    99.825     0.023760    99.410    99.530    0.9941    0.9940    0.9941
 103     0.015250    99.683     0.021062    99.450    99.530    0.9945    0.9944    0.9945
 104     0.012989    99.767     0.023057    99.270    99.530    0.9928    0.9926    0.9927
 105     0.012339    99.750     0.022713    99.430    99.530    0.9944    0.9942    0.9943
 106     0.012764    99.767     0.019238    99.460    99.530    0.9946    0.9945    0.9946
 107     0.010687    99.775     0.021496    99.380    99.530    0.9939    0.9937    0.9938
 108     0.010389    99.800     0.018790    99.490    99.530    0.9949    0.9948    0.9948
 109     0.011426    99.783     0.019473    99.480    99.530    0.9948    0.9947    0.9947
 110     0.009742    99.833     0.019621    99.480    99.530    0.9948    0.9947    0.9947
 111     0.010990    99.800     0.020207    99.470    99.530    0.9947    0.9946    0.9946
 112     0.009428    99.842     0.020814    99.420    99.530    0.9942    0.9941    0.9942
 113     0.010695    99.767     0.019629    99.520    99.530    0.9952    0.9951    0.9952
 114     0.009170    99.875     0.018988    99.530    99.530    0.9953    0.9952    0.9953
 115     0.010237    99.833     0.019465    99.500    99.530    0.9950    0.9949    0.9950
 116     0.009535    99.842     0.020884    99.420    99.530    0.9942    0.9941    0.9941
 117     0.010180    99.842     0.020370    99.470    99.530    0.9947    0.9946    0.9947
 118     0.009013    99.842     0.020737    99.470    99.530    0.9947    0.9946    0.9947
 119     0.009733    99.825     0.022618    99.390    99.530    0.9940    0.9938    0.9939
 120     0.010703    99.817     0.018579    99.490    99.530    0.9949    0.9948    0.9948
 121     0.009902    99.875     0.019874    99.480    99.530    0.9948    0.9947    0.9948
 122     0.009880    99.817     0.019837    99.480    99.530    0.9948    0.9947    0.9948
 123     0.007866    99.875     0.019763    99.510    99.530    0.9951    0.9950    0.9951
 124     0.008879    99.850     0.019540    99.520    99.530    0.9952    0.9952    0.9952
 125     0.009087    99.858     0.020041    99.520    99.530    0.9952    0.9951    0.9952
 126     0.009033    99.842     0.024947    99.370    99.530    0.9938    0.9935    0.9936
 127     0.010608    99.742     0.023809    99.460    99.530    0.9947    0.9945    0.9946
 128     0.008385    99.833     0.022476    99.450    99.530    0.9946    0.9944    0.9945
 129     0.008266    99.833     0.019579    99.530    99.530    0.9953    0.9952    0.9953
 130     0.009606    99.817     0.019776    99.470    99.530    0.9947    0.9946    0.9947
 131     0.009842    99.767     0.020973    99.500    99.530    0.9950    0.9949    0.9950
 132     0.009086    99.858     0.021942    99.530    99.530    0.9953    0.9952    0.9953
 133     0.008612    99.842     0.020822    99.510    99.530    0.9951    0.9950    0.9951
 134     0.009383    99.867     0.020059    99.510    99.530    0.9951    0.9950    0.9951
 135     0.007822    99.892     0.020358    99.470    99.530    0.9947    0.9946    0.9947
 136     0.007592    99.883     0.019058    99.510    99.530    0.9951    0.9950    0.9950
 137     0.007152    99.942     0.019128    99.510    99.530    0.9951    0.9950    0.9950
 138     0.008144    99.900     0.018742    99.530    99.530    0.9953    0.9952    0.9953
 139     0.008229    99.850     0.019863    99.540    99.540    0.9954    0.9953    0.9954
 140     0.008865    99.867     0.020387    99.460    99.540    0.9946    0.9945    0.9946
 141     0.007407    99.842     0.019816    99.510    99.540    0.9951    0.9950    0.9951
 142     0.007263    99.908     0.021497    99.500    99.540    0.9951    0.9949    0.9950
 143     0.006768    99.908     0.019758    99.470    99.540    0.9947    0.9946    0.9947
 144     0.006623    99.883     0.018710    99.540    99.540    0.9954    0.9953    0.9954
 145     0.007474    99.900     0.018491    99.550    99.550    0.9955    0.9954    0.9955
 146     0.008136    99.808     0.019267    99.560    99.560    0.9956    0.9955    0.9956
 147     0.008215    99.817     0.021962    99.470    99.560    0.9947    0.9946    0.9947
 148     0.007448    99.892     0.019483    99.500    99.560    0.9950    0.9949    0.9950
 149     0.007502    99.883     0.019340    99.570    99.570    0.9957    0.9956    0.9957
