# ModelM7 Training Log - Custom Data Percentage
# Data Percentage: 40% (24000 samples)
# Seed: 49
# Epochs: 150
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
  41     0.029516    99.200     0.021764    99.320    99.500    0.9934    0.9930    0.9932
  42     0.029893    99.188     0.023154    99.300    99.500    0.9931    0.9930    0.9930
  43     0.029026    99.188     0.020973    99.360    99.500    0.9937    0.9936    0.9936
  44     0.030373    99.167     0.018587    99.490    99.500    0.9949    0.9948    0.9948
  45     0.027930    99.188     0.020529    99.420    99.500    0.9943    0.9941    0.9942
  46     0.026256    99.333     0.021301    99.500    99.500    0.9950    0.9949    0.9949
  47     0.024635    99.312     0.017988    99.520    99.520    0.9952    0.9951    0.9951
  48     0.022993    99.400     0.018423    99.450    99.520    0.9945    0.9945    0.9944
  49     0.027148    99.258     0.022625    99.330    99.520    0.9934    0.9932    0.9933
  50     0.025853    99.283     0.019758    99.450    99.520    0.9946    0.9944    0.9945
  51     0.023781    99.421     0.016273    99.560    99.560    0.9956    0.9956    0.9956
  52     0.023265    99.400     0.020985    99.470    99.560    0.9947    0.9947    0.9947
  53     0.022645    99.379     0.016651    99.530    99.560    0.9953    0.9952    0.9952
  54     0.021856    99.396     0.017081    99.480    99.560    0.9948    0.9947    0.9948
  55     0.020291    99.483     0.018425    99.440    99.560    0.9945    0.9943    0.9943
  56     0.022782    99.354     0.017519    99.460    99.560    0.9946    0.9945    0.9945
  57     0.019849    99.483     0.020678    99.380    99.560    0.9938    0.9937    0.9937
  58     0.019644    99.479     0.015027    99.550    99.560    0.9955    0.9954    0.9954
  59     0.018092    99.517     0.018677    99.550    99.560    0.9956    0.9953    0.9954
  60     0.020788    99.421     0.017261    99.530    99.560    0.9953    0.9952    0.9953
  61     0.018294    99.454     0.016536    99.550    99.560    0.9955    0.9954    0.9954
  62     0.018011    99.529     0.016422    99.540    99.560    0.9954    0.9952    0.9953
  63     0.019332    99.458     0.015457    99.590    99.590    0.9959    0.9958    0.9958
  64     0.017793    99.496     0.015922    99.510    99.590    0.9949    0.9951    0.9950
  65     0.018316    99.529     0.017545    99.540    99.590    0.9954    0.9953    0.9954
  66     0.016356    99.504     0.017645    99.520    99.590    0.9951    0.9952    0.9951
  67     0.015579    99.571     0.017313    99.530    99.590    0.9953    0.9952    0.9952
  68     0.015364    99.579     0.017742    99.530    99.590    0.9953    0.9951    0.9952
  69     0.015225    99.638     0.017160    99.560    99.590    0.9956    0.9954    0.9955
  70     0.016118    99.579     0.016531    99.600    99.600    0.9961    0.9959    0.9960
  71     0.013659    99.654     0.013830    99.590    99.600    0.9959    0.9958    0.9958
  72     0.015335    99.617     0.020990    99.450    99.600    0.9945    0.9944    0.9944
  73     0.015904    99.617     0.016643    99.550    99.600    0.9956    0.9953    0.9954
  74     0.013607    99.671     0.014775    99.600    99.600    0.9960    0.9959    0.9959
  75     0.012596    99.646     0.018477    99.490    99.600    0.9950    0.9947    0.9949
  76     0.013611    99.638     0.014703    99.530    99.600    0.9953    0.9952    0.9952
  77     0.013861    99.650     0.016144    99.560    99.600    0.9956    0.9955    0.9955
  78     0.012457    99.621     0.014503    99.510    99.600    0.9951    0.9950    0.9950
  79     0.014141    99.617     0.014664    99.590    99.600    0.9959    0.9959    0.9959
  80     0.013836    99.608     0.015009    99.600    99.600    0.9960    0.9959    0.9959
  81     0.012285    99.638     0.015600    99.550    99.600    0.9955    0.9954    0.9954
  82     0.010916    99.688     0.018200    99.530    99.600    0.9953    0.9952    0.9953
  83     0.012882    99.654     0.015821    99.540    99.600    0.9954    0.9953    0.9953
  84     0.011821    99.696     0.015492    99.550    99.600    0.9955    0.9954    0.9954
  85     0.010968    99.721     0.015699    99.550    99.600    0.9955    0.9954    0.9954
  86     0.009584    99.729     0.016401    99.510    99.600    0.9951    0.9950    0.9951
  87     0.011641    99.700     0.016542    99.520    99.600    0.9952    0.9951    0.9952
  88     0.008560    99.767     0.015546    99.580    99.600    0.9958    0.9957    0.9957
  89     0.011409    99.671     0.017476    99.550    99.600    0.9955    0.9954    0.9954
  90     0.009822    99.729     0.018753    99.430    99.600    0.9943    0.9942    0.9942
  91     0.010615    99.729     0.016313    99.520    99.600    0.9951    0.9952    0.9952
  92     0.009598    99.754     0.016565    99.580    99.600    0.9958    0.9957    0.9957
  93     0.010208    99.700     0.015062    99.610    99.610    0.9961    0.9960    0.9960
  94     0.011954    99.696     0.017081    99.510    99.610    0.9951    0.9950    0.9950
  95     0.009592    99.742     0.016660    99.540    99.610    0.9954    0.9953    0.9953
  96     0.008570    99.771     0.017242    99.530    99.610    0.9953    0.9952    0.9952
  97     0.009961    99.733     0.014421    99.530    99.610    0.9953    0.9952    0.9952
  98     0.009364    99.737     0.016491    99.480    99.610    0.9948    0.9947    0.9948
  99     0.010649    99.704     0.018404    99.440    99.610    0.9944    0.9943    0.9944
 100     0.008560    99.779     0.015999    99.530    99.610    0.9953    0.9952    0.9952
 101     0.010205    99.737     0.017010    99.520    99.610    0.9952    0.9951    0.9952
 102     0.007199    99.808     0.015414    99.550    99.610    0.9955    0.9954    0.9955
 103     0.007909    99.838     0.014361    99.620    99.620    0.9962    0.9961    0.9962
 104     0.009923    99.737     0.013896    99.620    99.620    0.9962    0.9961    0.9962
 105     0.007882    99.767     0.015459    99.550    99.620    0.9955    0.9954    0.9954
 106     0.008855    99.796     0.015071    99.570    99.620    0.9956    0.9957    0.9956
 107     0.007746    99.800     0.015439    99.570    99.620    0.9957    0.9956    0.9956
 108     0.007822    99.821     0.014130    99.630    99.630    0.9963    0.9962    0.9963
 109     0.007883    99.775     0.013892    99.650    99.650    0.9965    0.9964    0.9965
 110     0.008182    99.775     0.016874    99.630    99.650    0.9963    0.9962    0.9963
 111     0.007705    99.817     0.015462    99.580    99.650    0.9958    0.9957    0.9957
 112     0.007660    99.817     0.015917    99.570    99.650    0.9957    0.9956    0.9957
 113     0.008451    99.775     0.016827    99.560    99.650    0.9956    0.9955    0.9956
 114     0.007582    99.783     0.015525    99.560    99.650    0.9956    0.9955    0.9956
 115     0.007428    99.812     0.017373    99.580    99.650    0.9958    0.9957    0.9958
 116     0.008211    99.779     0.014927    99.570    99.650    0.9957    0.9956    0.9956
 117     0.006440    99.829     0.018377    99.540    99.650    0.9954    0.9953    0.9953
 118     0.006373    99.854     0.015848    99.570    99.650    0.9957    0.9956    0.9957
 119     0.006678    99.817     0.014945    99.610    99.650    0.9961    0.9960    0.9960
 120     0.007367    99.800     0.016288    99.590    99.650    0.9959    0.9958    0.9958
 121     0.006606    99.842     0.015442    99.630    99.650    0.9963    0.9962    0.9962
 122     0.005741    99.838     0.014403    99.650    99.650    0.9965    0.9964    0.9964
 123     0.006829    99.833     0.015600    99.570    99.650    0.9957    0.9956    0.9956
 124     0.006493    99.825     0.013301    99.630    99.650    0.9963    0.9962    0.9963
 125     0.005761    99.875     0.015605    99.620    99.650    0.9962    0.9961    0.9962
 126     0.006474    99.838     0.014312    99.600    99.650    0.9960    0.9959    0.9960
 127     0.006629    99.842     0.014879    99.630    99.650    0.9963    0.9962    0.9963
 128     0.006389    99.850     0.014593    99.610    99.650    0.9961    0.9960    0.9961
 129     0.005863    99.875     0.016260    99.530    99.650    0.9953    0.9952    0.9952
 130     0.005631    99.829     0.015105    99.600    99.650    0.9960    0.9959    0.9959
 131     0.005632    99.862     0.015377    99.610    99.650    0.9961    0.9960    0.9961
 132     0.006369    99.854     0.014884    99.620    99.650    0.9962    0.9961    0.9962
 133     0.006946    99.800     0.015625    99.590    99.650    0.9959    0.9958    0.9958
 134     0.006572    99.787     0.016032    99.570    99.650    0.9957    0.9957    0.9957
 135     0.005593    99.892     0.014874    99.610    99.650    0.9961    0.9960    0.9961
 136     0.005438    99.833     0.016176    99.570    99.650    0.9957    0.9956    0.9957
 137     0.005016    99.862     0.014669    99.620    99.650    0.9962    0.9961    0.9962
 138     0.006323    99.817     0.014417    99.620    99.650    0.9962    0.9961    0.9961
 139     0.007177    99.804     0.015448    99.610    99.650    0.9961    0.9960    0.9961
 140     0.005685    99.871     0.015540    99.610    99.650    0.9961    0.9960    0.9961
 141     0.005345    99.862     0.015342    99.630    99.650    0.9963    0.9962    0.9962
 142     0.006227    99.846     0.014837    99.600    99.650    0.9960    0.9959    0.9960
 143     0.005089    99.858     0.014859    99.580    99.650    0.9958    0.9957    0.9957
 144     0.005478    99.879     0.014701    99.590    99.650    0.9959    0.9958    0.9958
 145     0.005698    99.867     0.014694    99.600    99.650    0.9960    0.9959    0.9959
 146     0.005797    99.838     0.015233    99.590    99.650    0.9959    0.9958    0.9959
 147     0.005242    99.896     0.015408    99.570    99.650    0.9957    0.9956    0.9957
 148     0.005936    99.854     0.014585    99.570    99.650    0.9957    0.9956    0.9957
 149     0.004900    99.900     0.015084    99.580    99.650    0.9958    0.9957    0.9958
