# ModelM7 Training Log - Custom Data Percentage
# Data Percentage: 45% (27000 samples)
# Seed: 50
# Epochs: 150
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
  29     0.039906    98.867     0.021129    99.550    99.550    0.9954    0.9954    0.9954
  30     0.041764    98.885     0.028696    99.280    99.550    0.9930    0.9926    0.9928
  31     0.036405    98.981     0.035613    99.010    99.550    0.9905    0.9901    0.9902
  32     0.036273    98.989     0.030849    99.290    99.550    0.9930    0.9927    0.9928
  33     0.035566    99.004     0.025010    99.340    99.550    0.9932    0.9934    0.9933
  34     0.034741    99.070     0.027437    99.240    99.550    0.9925    0.9923    0.9923
  35     0.032890    99.115     0.020403    99.460    99.550    0.9945    0.9946    0.9946
  36     0.033884    99.063     0.030989    99.220    99.550    0.9923    0.9923    0.9923
  37     0.030274    99.111     0.026578    99.330    99.550    0.9933    0.9932    0.9933
  38     0.028288    99.200     0.019370    99.450    99.550    0.9945    0.9944    0.9944
  39     0.030262    99.170     0.020685    99.490    99.550    0.9949    0.9948    0.9949
  40     0.027917    99.222     0.019391    99.430    99.550    0.9943    0.9942    0.9942
  41     0.030813    99.115     0.021312    99.340    99.550    0.9934    0.9933    0.9933
  42     0.025544    99.311     0.022317    99.360    99.550    0.9937    0.9934    0.9935
  43     0.026800    99.215     0.020797    99.480    99.550    0.9948    0.9946    0.9947
  44     0.024615    99.315     0.023929    99.230    99.550    0.9924    0.9920    0.9922
  45     0.024876    99.293     0.025819    99.360    99.550    0.9936    0.9936    0.9936
  46     0.024950    99.289     0.024571    99.400    99.550    0.9941    0.9940    0.9940
  47     0.027904    99.219     0.018170    99.570    99.570    0.9957    0.9956    0.9957
  48     0.022505    99.370     0.019694    99.490    99.570    0.9949    0.9948    0.9948
  49     0.022084    99.400     0.016157    99.550    99.570    0.9955    0.9954    0.9955
  50     0.019715    99.467     0.021033    99.360    99.570    0.9936    0.9935    0.9935
  51     0.021029    99.467     0.015507    99.570    99.570    0.9957    0.9957    0.9957
  52     0.020771    99.437     0.022801    99.430    99.570    0.9943    0.9944    0.9943
  53     0.021458    99.404     0.018785    99.510    99.570    0.9952    0.9950    0.9951
  54     0.021454    99.404     0.017831    99.540    99.570    0.9954    0.9954    0.9954
  55     0.020556    99.448     0.021714    99.310    99.570    0.9931    0.9930    0.9931
  56     0.019386    99.437     0.021729    99.360    99.570    0.9935    0.9936    0.9935
  57     0.017984    99.481     0.018689    99.460    99.570    0.9946    0.9946    0.9946
  58     0.019866    99.407     0.014185    99.610    99.610    0.9961    0.9961    0.9961
  59     0.018208    99.452     0.016205    99.550    99.610    0.9955    0.9954    0.9955
  60     0.016910    99.507     0.019521    99.440    99.610    0.9945    0.9944    0.9944
  61     0.017133    99.533     0.016599    99.570    99.610    0.9957    0.9956    0.9957
  62     0.019468    99.474     0.016692    99.530    99.610    0.9952    0.9953    0.9952
  63     0.016635    99.478     0.016572    99.560    99.610    0.9956    0.9955    0.9955
  64     0.017137    99.526     0.019141    99.490    99.610    0.9949    0.9948    0.9948
  65     0.015982    99.585     0.018425    99.410    99.610    0.9941    0.9940    0.9940
  66     0.014039    99.652     0.015199    99.480    99.610    0.9948    0.9947    0.9947
  67     0.017544    99.526     0.014827    99.560    99.610    0.9956    0.9955    0.9956
  68     0.014743    99.604     0.015868    99.520    99.610    0.9952    0.9952    0.9952
  69     0.014303    99.600     0.017074    99.450    99.610    0.9946    0.9945    0.9945
  70     0.014407    99.619     0.016913    99.530    99.610    0.9953    0.9952    0.9953
  71     0.014743    99.578     0.014696    99.600    99.610    0.9960    0.9959    0.9959
  72     0.014984    99.548     0.014824    99.570    99.610    0.9957    0.9956    0.9956
  73     0.012375    99.667     0.013845    99.590    99.610    0.9959    0.9958    0.9958
  74     0.012337    99.667     0.015557    99.570    99.610    0.9957    0.9956    0.9957
  75     0.013664    99.570     0.015423    99.500    99.610    0.9950    0.9949    0.9950
  76     0.012951    99.637     0.017515    99.480    99.610    0.9948    0.9947    0.9948
  77     0.011968    99.648     0.017807    99.450    99.610    0.9946    0.9943    0.9945
  78     0.012773    99.622     0.015609    99.560    99.610    0.9956    0.9955    0.9955
  79     0.011446    99.689     0.017473    99.470    99.610    0.9947    0.9946    0.9946
  80     0.011054    99.719     0.016590    99.520    99.610    0.9952    0.9951    0.9952
  81     0.010670    99.733     0.019802    99.480    99.610    0.9949    0.9946    0.9948
  82     0.011655    99.659     0.017837    99.530    99.610    0.9954    0.9952    0.9953
  83     0.012849    99.596     0.018055    99.480    99.610    0.9948    0.9947    0.9948
  84     0.013829    99.604     0.016727    99.560    99.610    0.9956    0.9956    0.9956
  85     0.009904    99.726     0.014389    99.630    99.630    0.9963    0.9962    0.9962
  86     0.011112    99.678     0.015008    99.600    99.630    0.9960    0.9959    0.9960
  87     0.010653    99.707     0.013910    99.580    99.630    0.9958    0.9957    0.9958
  88     0.009248    99.752     0.014478    99.540    99.630    0.9953    0.9954    0.9953
  89     0.009593    99.733     0.016516    99.510    99.630    0.9950    0.9950    0.9950
  90     0.009578    99.752     0.015458    99.560    99.630    0.9956    0.9955    0.9955
  91     0.009625    99.748     0.014314    99.540    99.630    0.9954    0.9953    0.9953
  92     0.010014    99.700     0.014770    99.580    99.630    0.9958    0.9957    0.9957
  93     0.009570    99.744     0.014628    99.580    99.630    0.9958    0.9957    0.9957
  94     0.009344    99.733     0.014076    99.540    99.630    0.9953    0.9953    0.9953
  95     0.009554    99.752     0.014111    99.550    99.630    0.9954    0.9954    0.9954
  96     0.007805    99.796     0.014934    99.560    99.630    0.9956    0.9955    0.9956
  97     0.008561    99.767     0.016768    99.540    99.630    0.9955    0.9953    0.9954
  98     0.009461    99.704     0.015938    99.540    99.630    0.9953    0.9953    0.9953
  99     0.009095    99.737     0.015679    99.530    99.630    0.9953    0.9952    0.9953
 100     0.010111    99.711     0.015221    99.540    99.630    0.9954    0.9953    0.9953
 101     0.008399    99.767     0.014873    99.580    99.630    0.9958    0.9957    0.9957
 102     0.007161    99.804     0.016343    99.520    99.630    0.9952    0.9951    0.9951
 103     0.008133    99.763     0.017456    99.510    99.630    0.9951    0.9950    0.9950
 104     0.007486    99.804     0.016753    99.520    99.630    0.9953    0.9951    0.9952
 105     0.007742    99.778     0.017237    99.490    99.630    0.9949    0.9948    0.9948
 106     0.005576    99.856     0.016054    99.560    99.630    0.9956    0.9955    0.9956
 107     0.007988    99.763     0.016720    99.530    99.630    0.9953    0.9952    0.9952
 108     0.006581    99.833     0.015552    99.560    99.630    0.9956    0.9955    0.9956
 109     0.007385    99.785     0.015400    99.520    99.630    0.9952    0.9951    0.9951
 110     0.007899    99.756     0.015074    99.530    99.630    0.9953    0.9952    0.9953
 111     0.006831    99.807     0.015153    99.540    99.630    0.9954    0.9953    0.9954
 112     0.007761    99.774     0.017165    99.520    99.630    0.9953    0.9951    0.9952
 113     0.006781    99.815     0.016155    99.550    99.630    0.9955    0.9954    0.9955
 114     0.006961    99.789     0.017206    99.490    99.630    0.9949    0.9948    0.9949
 115     0.007085    99.774     0.015073    99.560    99.630    0.9956    0.9955    0.9956
 116     0.005736    99.841     0.016509    99.520    99.630    0.9952    0.9951    0.9952
 117     0.007819    99.789     0.016748    99.520    99.630    0.9952    0.9951    0.9952
 118     0.006754    99.826     0.016093    99.520    99.630    0.9952    0.9951    0.9951
 119     0.006686    99.807     0.016365    99.570    99.630    0.9957    0.9956    0.9956
 120     0.006750    99.811     0.017213    99.550    99.630    0.9955    0.9954    0.9955
 121     0.007123    99.804     0.016209    99.570    99.630    0.9957    0.9956    0.9957
 122     0.005237    99.896     0.016041    99.570    99.630    0.9957    0.9956    0.9957
 123     0.006756    99.804     0.017516    99.490    99.630    0.9949    0.9948    0.9949
 124     0.007097    99.807     0.015849    99.590    99.630    0.9959    0.9958    0.9958
 125     0.006430    99.822     0.014848    99.610    99.630    0.9961    0.9960    0.9961
 126     0.005461    99.878     0.015129    99.570    99.630    0.9957    0.9956    0.9956
 127     0.005786    99.856     0.015716    99.600    99.630    0.9960    0.9959    0.9960
 128     0.006485    99.800     0.016979    99.510    99.630    0.9951    0.9950    0.9950
 129     0.005651    99.841     0.016324    99.570    99.630    0.9957    0.9956    0.9956
 130     0.005939    99.830     0.015896    99.550    99.630    0.9954    0.9954    0.9954
 131     0.005422    99.867     0.016149    99.490    99.630    0.9949    0.9948    0.9948
 132     0.004876    99.863     0.016212    99.530    99.630    0.9953    0.9952    0.9953
 133     0.004900    99.859     0.016818    99.520    99.630    0.9952    0.9951    0.9952
 134     0.006541    99.833     0.015712    99.500    99.630    0.9950    0.9949    0.9949
 135     0.005016    99.870     0.016760    99.510    99.630    0.9951    0.9950    0.9950
 136     0.005379    99.856     0.017770    99.450    99.630    0.9945    0.9944    0.9944
 137     0.005416    99.867     0.016744    99.480    99.630    0.9948    0.9947    0.9947
 138     0.005675    99.870     0.016043    99.570    99.630    0.9957    0.9957    0.9957
 139     0.006549    99.822     0.015302    99.530    99.630    0.9952    0.9953    0.9952
 140     0.004661    99.870     0.015896    99.540    99.630    0.9953    0.9953    0.9953
 141     0.004683    99.878     0.015524    99.520    99.630    0.9951    0.9951    0.9951
 142     0.005541    99.848     0.015993    99.520    99.630    0.9952    0.9951    0.9952
 143     0.005777    99.867     0.015369    99.540    99.630    0.9954    0.9953    0.9953
 144     0.005371    99.863     0.015666    99.550    99.630    0.9955    0.9955    0.9955
 145     0.004972    99.859     0.016518    99.510    99.630    0.9951    0.9950    0.9950
 146     0.005630    99.830     0.016010    99.540    99.630    0.9954    0.9953    0.9954
 147     0.004927    99.881     0.016109    99.500    99.630    0.9950    0.9949    0.9950
 148     0.004492    99.893     0.015141    99.560    99.630    0.9956    0.9955    0.9956
 149     0.004141    99.904     0.015790    99.520    99.630    0.9952    0.9951    0.9951
