# ModelM7 Training Log - Custom Data Percentage
# Data Percentage: 70% (42000 samples)
# Seed: 55
# Epochs: 150
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
   0     0.638078    86.502     0.174690    98.600    98.600    0.9862    0.9859    0.9860
   1     0.271391    95.871     0.152586    98.640    98.640    0.9865    0.9865    0.9864
   2     0.188688    96.857     0.110526    98.920    98.920    0.9893    0.9892    0.9892
   3     0.148175    97.307     0.076593    99.000    99.000    0.9901    0.9899    0.9899
   4     0.123393    97.579     0.066305    99.150    99.150    0.9914    0.9916    0.9915
   5     0.106648    97.781     0.096260    98.570    99.150    0.9859    0.9859    0.9857
   6     0.094093    97.881     0.109084    98.320    99.150    0.9836    0.9831    0.9831
   7     0.083987    98.114     0.059646    98.910    99.150    0.9893    0.9887    0.9889
   8     0.075738    98.300     0.039258    99.400    99.400    0.9940    0.9939    0.9940
   9     0.070018    98.307     0.034044    99.280    99.400    0.9927    0.9928    0.9927
  10     0.064907    98.367     0.061992    98.500    99.400    0.9861    0.9851    0.9852
  11     0.063352    98.357     0.057277    98.930    99.400    0.9894    0.9891    0.9891
  12     0.059692    98.486     0.028544    99.450    99.450    0.9945    0.9944    0.9944
  13     0.055793    98.514     0.040023    99.180    99.450    0.9920    0.9917    0.9918
  14     0.054441    98.552     0.097381    97.750    99.450    0.9782    0.9784    0.9779
  15     0.052833    98.610     0.057836    98.850    99.450    0.9885    0.9888    0.9886
  16     0.046504    98.836     0.044672    99.010    99.450    0.9903    0.9900    0.9901
  17     0.048121    98.648     0.076322    98.160    99.450    0.9822    0.9820    0.9818
  18     0.045998    98.738     0.022254    99.450    99.450    0.9945    0.9944    0.9944
  19     0.044133    98.819     0.037969    99.100    99.450    0.9911    0.9908    0.9909
  20     0.042392    98.798     0.038562    99.130    99.450    0.9913    0.9915    0.9913
  21     0.040942    98.860     0.023688    99.450    99.450    0.9945    0.9944    0.9945
  22     0.037224    98.960     0.018473    99.460    99.460    0.9946    0.9945    0.9945
  23     0.038828    98.900     0.024759    99.320    99.460    0.9934    0.9932    0.9933
  24     0.036723    98.986     0.025008    99.290    99.460    0.9930    0.9927    0.9928
  25     0.036212    98.931     0.018939    99.500    99.500    0.9951    0.9949    0.9949
  26     0.033075    99.043     0.037253    98.890    99.500    0.9891    0.9889    0.9889
  27     0.033444    99.029     0.029416    99.210    99.500    0.9923    0.9920    0.9921
