# ModelM7 Training Log - NO DATA AUGMENTATION
# Data Percentage: 80% (48000 samples)
# Seed: 57
# Epochs: 150
# NO TRANSFORMATIONS APPLIED TO DATA
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
 140     0.000006   100.000     0.022795    99.590    99.610    0.9959    0.9959    0.9959
 141     0.000005   100.000     0.022907    99.580    99.610    0.9958    0.9957    0.9958
 142     0.000005   100.000     0.022987    99.570    99.610    0.9957    0.9957    0.9957
 143     0.000005   100.000     0.023065    99.540    99.610    0.9954    0.9953    0.9954
 144     0.000004   100.000     0.022711    99.570    99.610    0.9957    0.9956    0.9957
 145     0.000004   100.000     0.023587    99.530    99.610    0.9953    0.9952    0.9953
 146     0.000005   100.000     0.022774    99.560    99.610    0.9956    0.9955    0.9956
 147     0.000004   100.000     0.022443    99.560    99.610    0.9956    0.9956    0.9956
 148     0.000004   100.000     0.022671    99.550    99.610    0.9955    0.9955    0.9955
 149     0.000004   100.000     0.022442    99.560    99.610    0.9956    0.9955    0.9956
