# ModelM7 Training Log - NO DATA AUGMENTATION
# Data Percentage: 70% (42000 samples)
# Seed: 55
# Epochs: 150
# NO TRANSFORMATIONS APPLIED TO DATA
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
 103     0.000132    99.995     0.023326    99.510    99.620    0.9951    0.9950    0.9951
 104     0.000031   100.000     0.022326    99.580    99.620    0.9958    0.9957    0.9958
 105     0.000026   100.000     0.021519    99.570    99.620    0.9957    0.9956    0.9957
 106     0.000024   100.000     0.021474    99.590    99.620    0.9959    0.9958    0.9959
 107     0.000022   100.000     0.021237    99.580    99.620    0.9958    0.9957    0.9958
 108     0.000020   100.000     0.021354    99.590    99.620    0.9959    0.9958    0.9959
 109     0.000019   100.000     0.020970    99.610    99.620    0.9961    0.9960    0.9961
 110     0.000018   100.000     0.021546    99.630    99.630    0.9963    0.9962    0.9963
 111     0.000017   100.000     0.021526    99.610    99.630    0.9961    0.9960    0.9961
 112     0.000018   100.000     0.021504    99.600    99.630    0.9960    0.9959    0.9960
 113     0.000019   100.000     0.022027    99.600    99.630    0.9960    0.9959    0.9960
 114     0.000016   100.000     0.021640    99.610    99.630    0.9961    0.9960    0.9961
 115     0.000015   100.000     0.021363    99.600    99.630    0.9960    0.9959    0.9960
 116     0.000015   100.000     0.021408    99.610    99.630    0.9961    0.9960    0.9961
 117     0.000014   100.000     0.021224    99.600    99.630    0.9960    0.9959    0.9960
 118     0.000013   100.000     0.021212    99.630    99.630    0.9963    0.9962    0.9963
 119     0.000012   100.000     0.021288    99.630    99.630    0.9963    0.9962    0.9963
 120     0.000012   100.000     0.021450    99.590    99.630    0.9959    0.9958    0.9959
 121     0.000011   100.000     0.021204    99.620    99.630    0.9962    0.9961    0.9962
 122     0.000011   100.000     0.021396    99.620    99.630    0.9962    0.9961    0.9962
 123     0.000010   100.000     0.021473    99.650    99.650    0.9965    0.9964    0.9965
 124     0.000010   100.000     0.021803    99.620    99.650    0.9962    0.9961    0.9962
 125     0.000009   100.000     0.021352    99.620    99.650    0.9962    0.9961    0.9961
 126     0.000010   100.000     0.021639    99.620    99.650    0.9962    0.9961    0.9962
 127     0.000010   100.000     0.023492    99.580    99.650    0.9958    0.9957    0.9958
 128     0.000011   100.000     0.021836    99.570    99.650    0.9957    0.9956    0.9957
 129     0.000016   100.000     0.021832    99.580    99.650    0.9958    0.9957    0.9958
 130     0.000009   100.000     0.021150    99.630    99.650    0.9963    0.9962    0.9962
 131     0.000008   100.000     0.021353    99.580    99.650    0.9958    0.9957    0.9958
 132     0.000007   100.000     0.021097    99.610    99.650    0.9961    0.9960    0.9961
 133     0.000008   100.000     0.020974    99.650    99.650    0.9965    0.9964    0.9965
 134     0.000007   100.000     0.021134    99.600    99.650    0.9960    0.9959    0.9960
 135     0.000007   100.000     0.020748    99.640    99.650    0.9964    0.9963    0.9964
 136     0.000006   100.000     0.021130    99.640    99.650    0.9964    0.9963    0.9964
 137     0.000006   100.000     0.020555    99.650    99.650    0.9965    0.9964    0.9965
 138     0.000008   100.000     0.021762    99.610    99.650    0.9961    0.9960    0.9961
 139     0.000006   100.000     0.021587    99.620    99.650    0.9962    0.9961    0.9962
 140     0.000006   100.000     0.021341    99.600    99.650    0.9960    0.9959    0.9960
 141     0.000006   100.000     0.021190    99.610    99.650    0.9961    0.9960    0.9961
 142     0.000006   100.000     0.021492    99.590    99.650    0.9959    0.9958    0.9959
 143     0.000006   100.000     0.021888    99.610    99.650    0.9961    0.9960    0.9961
 144     0.000006   100.000     0.021271    99.620    99.650    0.9962    0.9961    0.9962
 145     0.000006   100.000     0.021778    99.640    99.650    0.9964    0.9963    0.9964
 146     0.000005   100.000     0.021600    99.620    99.650    0.9962    0.9961    0.9962
 147     0.000005   100.000     0.021761    99.600    99.650    0.9960    0.9959    0.9960
 148     0.000005   100.000     0.021651    99.650    99.650    0.9965    0.9964    0.9965
 149     0.000005   100.000     0.021818    99.620    99.650    0.9962    0.9961    0.9961
