# ModelM7 Training Log - NO DATA AUGMENTATION
# Data Percentage: 40% (24000 samples)
# Seed: 49
# Epochs: 150
# NO TRANSFORMATIONS APPLIED TO DATA
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
  22     0.011315    99.867     0.046335    99.280    99.510    0.9928    0.9927    0.9927
  23     0.013129    99.858     0.039312    99.080    99.510    0.9909    0.9905    0.9906
  24     0.011375    99.862     0.041864    99.250    99.510    0.9926    0.9924    0.9925
  25     0.014883    99.775     0.043294    99.340    99.510    0.9934    0.9933    0.9934
  26     0.006918    99.950     0.023124    99.440    99.510    0.9945    0.9943    0.9943
  27     0.004930    99.987     0.021708    99.390    99.510    0.9940    0.9937    0.9938
  28     0.004913    99.967     0.020223    99.420    99.510    0.9942    0.9941    0.9941
  29     0.003487   100.000     0.017710    99.450    99.510    0.9945    0.9944    0.9944
  30     0.002995   100.000     0.016870    99.480    99.510    0.9948    0.9947    0.9948
  31     0.003505    99.992     0.019480    99.500    99.510    0.9951    0.9950    0.9950
  32     0.004484    99.958     0.028112    99.250    99.510    0.9925    0.9924    0.9924
  33     0.011015    99.821     0.130894    97.830    99.510    0.9797    0.9781    0.9785
  34     0.009834    99.825     0.036474    99.300    99.510    0.9931    0.9929    0.9930
  35     0.005998    99.925     0.023240    99.440    99.510    0.9944    0.9944    0.9944
  36     0.006788    99.908     0.036829    99.240    99.510    0.9924    0.9923    0.9923
  37     0.002843    99.992     0.023180    99.430    99.510    0.9943    0.9942    0.9943
  38     0.002444    99.987     0.020837    99.390    99.510    0.9939    0.9938    0.9938
  39     0.001753   100.000     0.018057    99.430    99.510    0.9943    0.9942    0.9943
  40     0.001652   100.000     0.018140    99.450    99.510    0.9945    0.9944    0.9945
  41     0.002857    99.967     0.030781    99.330    99.510    0.9934    0.9933    0.9933
  42     0.003169    99.967     0.023093    99.390    99.510    0.9939    0.9938    0.9939
  43     0.004515    99.921     0.093033    97.440    99.510    0.9763    0.9729    0.9734
  44     0.004153    99.946     0.027735    99.290    99.510    0.9930    0.9928    0.9929
  45     0.003505    99.967     0.023623    99.360    99.510    0.9936    0.9935    0.9936
  46     0.001431   100.000     0.019554    99.400    99.510    0.9940    0.9939    0.9939
  47     0.001130   100.000     0.018688    99.360    99.510    0.9936    0.9935    0.9935
  48     0.003517    99.921     0.026425    99.310    99.510    0.9931    0.9930    0.9931
  49     0.004536    99.917     0.025669    99.270    99.510    0.9926    0.9927    0.9926
  50     0.002030    99.975     0.020684    99.390    99.510    0.9939    0.9938    0.9938
  51     0.002375    99.963     0.022151    99.470    99.510    0.9946    0.9946    0.9946
  52     0.002960    99.942     0.026449    99.380    99.510    0.9938    0.9938    0.9938
  53     0.002900    99.958     0.018459    99.450    99.510    0.9945    0.9945    0.9945
  54     0.001048   100.000     0.017946    99.440    99.510    0.9944    0.9943    0.9944
  55     0.000836   100.000     0.017459    99.420    99.510    0.9942    0.9942    0.9942
  56     0.000734   100.000     0.017641    99.450    99.510    0.9945    0.9944    0.9945
  57     0.000674   100.000     0.018035    99.430    99.510    0.9943    0.9942    0.9943
  58     0.000637   100.000     0.017831    99.440    99.510    0.9944    0.9944    0.9944
  59     0.000607   100.000     0.017955    99.430    99.510    0.9943    0.9942    0.9943
  60     0.000559   100.000     0.018202    99.430    99.510    0.9943    0.9942    0.9943
  61     0.000527   100.000     0.017949    99.430    99.510    0.9943    0.9942    0.9943
  62     0.000491   100.000     0.018243    99.460    99.510    0.9947    0.9945    0.9946
  63     0.000479   100.000     0.018020    99.450    99.510    0.9945    0.9944    0.9945
  64     0.000449   100.000     0.018591    99.480    99.510    0.9948    0.9947    0.9948
  65     0.001848    99.975     0.020936    99.370    99.510    0.9937    0.9936    0.9936
  66     0.002269    99.971     0.023735    99.330    99.510    0.9934    0.9932    0.9933
  67     0.001271    99.987     0.021807    99.420    99.510    0.9943    0.9941    0.9942
  68     0.000656   100.000     0.020861    99.380    99.510    0.9938    0.9937    0.9937
  69     0.000457   100.000     0.019410    99.410    99.510    0.9941    0.9940    0.9941
  70     0.000422   100.000     0.019502    99.420    99.510    0.9942    0.9941    0.9942
  71     0.000401   100.000     0.019357    99.390    99.510    0.9938    0.9938    0.9938
  72     0.000370   100.000     0.019844    99.410    99.510    0.9940    0.9940    0.9940
  73     0.000350   100.000     0.020470    99.420    99.510    0.9942    0.9941    0.9942
  74     0.000320   100.000     0.019891    99.390    99.510    0.9938    0.9938    0.9938
  75     0.000319   100.000     0.020931    99.430    99.510    0.9943    0.9943    0.9943
  76     0.000301   100.000     0.020423    99.430    99.510    0.9943    0.9943    0.9943
  77     0.000299   100.000     0.021206    99.410    99.510    0.9941    0.9941    0.9941
  78     0.001160    99.975     0.025427    99.330    99.510    0.9934    0.9932    0.9933
  79     0.002039    99.946     0.029899    99.130    99.510    0.9915    0.9912    0.9913
  80     0.000641   100.000     0.023889    99.390    99.510    0.9940    0.9938    0.9939
  81     0.000375   100.000     0.021406    99.400    99.510    0.9940    0.9939    0.9939
  82     0.000346   100.000     0.022514    99.400    99.510    0.9940    0.9939    0.9940
  83     0.000289   100.000     0.021120    99.390    99.510    0.9939    0.9938    0.9938
  84     0.000279   100.000     0.020326    99.410    99.510    0.9941    0.9940    0.9940
  85     0.000274   100.000     0.020248    99.410    99.510    0.9941    0.9940    0.9940
  86     0.000242   100.000     0.020856    99.400    99.510    0.9941    0.9939    0.9940
  87     0.000223   100.000     0.020492    99.360    99.510    0.9936    0.9935    0.9936
  88     0.000224   100.000     0.020626    99.400    99.510    0.9940    0.9939    0.9940
  89     0.000211   100.000     0.020479    99.430    99.510    0.9943    0.9942    0.9942
  90     0.000234   100.000     0.023090    99.310    99.510    0.9931    0.9930    0.9931
  91     0.000260   100.000     0.020573    99.340    99.510    0.9934    0.9933    0.9933
  92     0.000247   100.000     0.021113    99.330    99.510    0.9933    0.9932    0.9932
  93     0.000311   100.000     0.023242    99.350    99.510    0.9935    0.9934    0.9935
  94     0.000205   100.000     0.021806    99.390    99.510    0.9939    0.9938    0.9938
  95     0.000188   100.000     0.021585    99.370    99.510    0.9937    0.9936    0.9936
  96     0.000172   100.000     0.021684    99.390    99.510    0.9939    0.9938    0.9938
  97     0.000175   100.000     0.021733    99.410    99.510    0.9941    0.9940    0.9940
  98     0.000163   100.000     0.021578    99.400    99.510    0.9940    0.9939    0.9939
  99     0.000712    99.987     0.037424    99.100    99.510    0.9911    0.9908    0.9909
 100     0.000245   100.000     0.023584    99.420    99.510    0.9942    0.9941    0.9941
 101     0.000186   100.000     0.022360    99.380    99.510    0.9939    0.9937    0.9938
 102     0.000176   100.000     0.021564    99.360    99.510    0.9936    0.9935    0.9936
 103     0.000161   100.000     0.021361    99.380    99.510    0.9939    0.9937    0.9938
 104     0.000152   100.000     0.021686    99.390    99.510    0.9939    0.9938    0.9939
 105     0.000140   100.000     0.020570    99.410    99.510    0.9941    0.9940    0.9940
 106     0.000138   100.000     0.020777    99.370    99.510    0.9937    0.9936    0.9937
 107     0.000132   100.000     0.020443    99.440    99.510    0.9944    0.9943    0.9944
 108     0.000123   100.000     0.020476    99.440    99.510    0.9944    0.9943    0.9944
 109     0.000124   100.000     0.020451    99.420    99.510    0.9942    0.9941    0.9942
 110     0.000123   100.000     0.020963    99.460    99.510    0.9946    0.9945    0.9946
 111     0.000192    99.996     0.020804    99.420    99.510    0.9942    0.9941    0.9942
 112     0.000932    99.979     0.021573    99.410    99.510    0.9941    0.9940    0.9940
 113     0.000173   100.000     0.022261    99.380    99.510    0.9938    0.9937    0.9937
 114     0.000147   100.000     0.022177    99.350    99.510    0.9935    0.9934    0.9935
 115     0.000123   100.000     0.022274    99.330    99.510    0.9933    0.9932    0.9932
 116     0.000119   100.000     0.022257    99.370    99.510    0.9937    0.9936    0.9936
 117     0.000108   100.000     0.021822    99.370    99.510    0.9937    0.9936    0.9936
 118     0.000107   100.000     0.022641    99.370    99.510    0.9936    0.9936    0.9936
 119     0.000100   100.000     0.022463    99.430    99.510    0.9943    0.9942    0.9943
 120     0.000095   100.000     0.022342    99.380    99.510    0.9938    0.9937    0.9937
 121     0.000102   100.000     0.022378    99.350    99.510    0.9934    0.9935    0.9935
 122     0.000099   100.000     0.022815    99.350    99.510    0.9935    0.9934    0.9935
 123     0.000169    99.996     0.033902    99.160    99.510    0.9915    0.9915    0.9915
 124     0.000142   100.000     0.028936    99.220    99.510    0.9922    0.9921    0.9921
 125     0.000220    99.996     0.026948    99.320    99.510    0.9932    0.9931    0.9931
 126     0.000130   100.000     0.024318    99.380    99.510    0.9938    0.9937    0.9937
 127     0.000106   100.000     0.023450    99.360    99.510    0.9936    0.9935    0.9935
 128     0.000100   100.000     0.022509    99.380    99.510    0.9938    0.9937    0.9937
 129     0.000105   100.000     0.021986    99.340    99.510    0.9934    0.9933    0.9933
 130     0.000089   100.000     0.022847    99.370    99.510    0.9937    0.9936    0.9936
 131     0.000087   100.000     0.022114    99.390    99.510    0.9939    0.9938    0.9938
 132     0.000086   100.000     0.022390    99.400    99.510    0.9940    0.9939    0.9939
 133     0.000080   100.000     0.021622    99.420    99.510    0.9942    0.9941    0.9941
 134     0.000079   100.000     0.021902    99.400    99.510    0.9939    0.9939    0.9939
 135     0.000136   100.000     0.022045    99.410    99.510    0.9941    0.9940    0.9940
 136     0.000091   100.000     0.022011    99.410    99.510    0.9941    0.9940    0.9941
 137     0.000081   100.000     0.021803    99.390    99.510    0.9939    0.9938    0.9938
 138     0.000076   100.000     0.021780    99.410    99.510    0.9941    0.9940    0.9940
 139     0.000073   100.000     0.021840    99.410    99.510    0.9941    0.9940    0.9941
 140     0.000074   100.000     0.021643    99.410    99.510    0.9941    0.9940    0.9941
 141     0.000070   100.000     0.021479    99.390    99.510    0.9939    0.9939    0.9939
 142     0.000069   100.000     0.021590    99.400    99.510    0.9940    0.9940    0.9940
 143     0.000066   100.000     0.021811    99.390    99.510    0.9939    0.9938    0.9939
 144     0.000064   100.000     0.021355    99.420    99.510    0.9942    0.9941    0.9942
 145     0.000063   100.000     0.021274    99.400    99.510    0.9940    0.9940    0.9940
 146     0.000063   100.000     0.021579    99.400    99.510    0.9940    0.9939    0.9940
 147     0.000062   100.000     0.021182    99.410    99.510    0.9941    0.9940    0.9941
 148     0.000062   100.000     0.021358    99.430    99.510    0.9943    0.9942    0.9943
 149     0.000060   100.000     0.021568    99.430    99.510    0.9943    0.9942    0.9943
