# ModelM7 Training Log - NO DATA AUGMENTATION
# Data Percentage: 100% (60000 samples)
# Seed: 61
# Epochs: 150
# NO TRANSFORMATIONS APPLIED TO DATA
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
   0     0.291582    97.572     0.155396    99.340    99.340    0.9934    0.9934    0.9933
   1     0.121132    99.057     0.093859    99.470    99.470    0.9947    0.9947    0.9947
   2     0.074751    99.242     0.082625    99.430    99.470    0.9943    0.9942    0.9942
   3     0.053197    99.330     0.063089    99.280    99.470    0.9931    0.9926    0.9928
   4     0.039381    99.433     0.093240    98.730    99.470    0.9876    0.9869    0.9870
   5     0.030312    99.563     0.051187    99.510    99.510    0.9950    0.9951    0.9950
   6     0.026584    99.555     0.037602    99.230    99.510    0.9923    0.9923    0.9922
   7     0.022521    99.607     0.036531    99.330    99.510    0.9933    0.9933    0.9933
   8     0.019729    99.605     0.031063    99.430    99.510    0.9943    0.9942    0.9943
   9     0.016715    99.687     0.027216    99.590    99.590    0.9959    0.9958    0.9959
  10     0.013347    99.748     0.026465    99.460    99.590    0.9947    0.9944    0.9945
  11     0.012789    99.737     0.026333    99.440    99.590    0.9944    0.9943    0.9943
  12     0.010281    99.787     0.022522    99.480    99.590    0.9947    0.9948    0.9947
  13     0.009685    99.792     0.021451    99.530    99.590    0.9952    0.9953    0.9952
  14     0.009111    99.803     0.024692    99.450    99.590    0.9944    0.9945    0.9944
  15     0.008767    99.792     0.021231    99.550    99.590    0.9955    0.9954    0.9954
  16     0.005608    99.888     0.020601    99.460    99.590    0.9946    0.9946    0.9946
  17     0.006530    99.843     0.017728    99.600    99.600    0.9960    0.9959    0.9960
  18     0.006591    99.828     0.026689    99.300    99.600    0.9931    0.9929    0.9930
  19     0.004980    99.902     0.017178    99.540    99.600    0.9954    0.9953    0.9953
  20     0.004020    99.905     0.019118    99.500    99.600    0.9950    0.9949    0.9950
  21     0.004171    99.900     0.015340    99.550    99.600    0.9955    0.9954    0.9955
  22     0.003427    99.922     0.014679    99.580    99.600    0.9958    0.9957    0.9958
  23     0.003387    99.928     0.015973    99.570    99.600    0.9957    0.9956    0.9957
  24     0.004818    99.870     0.022383    99.360    99.600    0.9936    0.9935    0.9936
  25     0.002466    99.940     0.015550    99.550    99.600    0.9955    0.9954    0.9954
  26     0.002267    99.952     0.015856    99.510    99.600    0.9951    0.9950    0.9950
  27     0.001844    99.962     0.012927    99.630    99.630    0.9963    0.9962    0.9963
  28     0.002126    99.953     0.017840    99.510    99.630    0.9951    0.9951    0.9951
  29     0.001166    99.978     0.014336    99.640    99.640    0.9964    0.9963    0.9964
  30     0.000719    99.997     0.016096    99.610    99.640    0.9961    0.9960    0.9961
  31     0.000728    99.988     0.014778    99.610    99.640    0.9961    0.9960    0.9961
  32     0.003466    99.903     0.018364    99.440    99.640    0.9944    0.9944    0.9943
  33     0.002608    99.947     0.018751    99.470    99.640    0.9947    0.9946    0.9946
  34     0.001222    99.980     0.014506    99.600    99.640    0.9960    0.9959    0.9960
  35     0.001825    99.955     0.016348    99.530    99.640    0.9953    0.9952    0.9952
  36     0.000867    99.985     0.015231    99.580    99.640    0.9958    0.9958    0.9958
  37     0.000492    99.995     0.015335    99.600    99.640    0.9960    0.9959    0.9959
  38     0.001879    99.957     0.018291    99.530    99.640    0.9953    0.9952    0.9952
  39     0.000815    99.987     0.016426    99.600    99.640    0.9960    0.9959    0.9960
  40     0.000360    99.995     0.016814    99.590    99.640    0.9959    0.9958    0.9959
  41     0.000460    99.995     0.018967    99.560    99.640    0.9956    0.9955    0.9956
  42     0.001462    99.973     0.016906    99.550    99.640    0.9955    0.9954    0.9955
  43     0.000710    99.983     0.016764    99.570    99.640    0.9957    0.9956    0.9957
  44     0.000857    99.983     0.016988    99.630    99.640    0.9963    0.9963    0.9963
  45     0.000576    99.992     0.018334    99.590    99.640    0.9959    0.9958    0.9959
  46     0.000851    99.977     0.018447    99.550    99.640    0.9955    0.9954    0.9954
  47     0.000687    99.988     0.017740    99.620    99.640    0.9962    0.9961    0.9962
  48     0.000680    99.978     0.024834    99.440    99.640    0.9945    0.9942    0.9944
  49     0.001049    99.980     0.017552    99.570    99.640    0.9957    0.9956    0.9957
  50     0.000619    99.985     0.019222    99.520    99.640    0.9952    0.9951    0.9952
  51     0.000273   100.000     0.017138    99.610    99.640    0.9961    0.9960    0.9961
  52     0.000125   100.000     0.017639    99.530    99.640    0.9953    0.9952    0.9953
  53     0.000357    99.995     0.019869    99.560    99.640    0.9956    0.9955    0.9956
  54     0.000867    99.985     0.019604    99.470    99.640    0.9947    0.9946    0.9947
  55     0.000405    99.988     0.017882    99.520    99.640    0.9952    0.9951    0.9952
  56     0.000786    99.982     0.016893    99.580    99.640    0.9958    0.9957    0.9957
  57     0.000432    99.993     0.016944    99.540    99.640    0.9954    0.9953    0.9954
  58     0.000173   100.000     0.016499    99.590    99.640    0.9959    0.9958    0.9959
  59     0.000103   100.000     0.016046    99.620    99.640    0.9962    0.9961    0.9962
  60     0.000402    99.995     0.017160    99.590    99.640    0.9959    0.9958    0.9958
  61     0.000293    99.998     0.016484    99.590    99.640    0.9959    0.9958    0.9959
  62     0.000141    99.998     0.016129    99.630    99.640    0.9963    0.9962    0.9963
  63     0.000074   100.000     0.016365    99.630    99.640    0.9963    0.9962    0.9963
  64     0.000059   100.000     0.016033    99.620    99.640    0.9962    0.9961    0.9962
  65     0.000067   100.000     0.016179    99.640    99.640    0.9964    0.9963    0.9964
  66     0.000055   100.000     0.016440    99.630    99.640    0.9963    0.9963    0.9963
  67     0.000336    99.993     0.025931    99.460    99.640    0.9946    0.9946    0.9946
  68     0.000630    99.980     0.028244    99.530    99.640    0.9955    0.9952    0.9953
  69     0.000672    99.987     0.019389    99.610    99.640    0.9961    0.9960    0.9961
  70     0.000287    99.993     0.019133    99.680    99.680    0.9968    0.9968    0.9968
  71     0.000226    99.997     0.016716    99.640    99.680    0.9964    0.9963    0.9964
  72     0.000071   100.000     0.017264    99.650    99.680    0.9966    0.9964    0.9965
  73     0.000059   100.000     0.016526    99.620    99.680    0.9962    0.9961    0.9962
  74     0.000047   100.000     0.016090    99.610    99.680    0.9961    0.9960    0.9961
  75     0.000046   100.000     0.016227    99.620    99.680    0.9962    0.9961    0.9962
  76     0.000045   100.000     0.016143    99.630    99.680    0.9963    0.9963    0.9963
  77     0.000070    99.998     0.016530    99.620    99.680    0.9962    0.9961    0.9962
  78     0.000199    99.997     0.019021    99.590    99.680    0.9958    0.9959    0.9958
  79     0.000151    99.997     0.016540    99.660    99.680    0.9966    0.9965    0.9966
  80     0.000047   100.000     0.016011    99.650    99.680    0.9965    0.9964    0.9965
  81     0.000039   100.000     0.016224    99.660    99.680    0.9966    0.9965    0.9966
  82     0.000035   100.000     0.016118    99.690    99.690    0.9969    0.9968    0.9969
  83     0.000042   100.000     0.016399    99.680    99.690    0.9968    0.9967    0.9968
  84     0.000034   100.000     0.017411    99.680    99.690    0.9969    0.9967    0.9968
  85     0.000028   100.000     0.016337    99.670    99.690    0.9967    0.9966    0.9967
  86     0.000023   100.000     0.016205    99.670    99.690    0.9967    0.9966    0.9967
  87     0.000022   100.000     0.015928    99.660    99.690    0.9966    0.9965    0.9966
  88     0.000036   100.000     0.021508    99.550    99.690    0.9955    0.9954    0.9955
  89     0.000391    99.987     0.016502    99.680    99.690    0.9968    0.9967    0.9968
  90     0.000046   100.000     0.016323    99.680    99.690    0.9968    0.9967    0.9968
  91     0.000035   100.000     0.016730    99.650    99.690    0.9965    0.9964    0.9965
  92     0.000021   100.000     0.016472    99.650    99.690    0.9965    0.9964    0.9965
  93     0.000020   100.000     0.016392    99.630    99.690    0.9963    0.9962    0.9963
  94     0.000019   100.000     0.016286    99.650    99.690    0.9965    0.9964    0.9965
  95     0.000018   100.000     0.016426    99.640    99.690    0.9964    0.9963    0.9964
  96     0.000015   100.000     0.017094    99.660    99.690    0.9966    0.9965    0.9966
  97     0.000034   100.000     0.018323    99.610    99.690    0.9961    0.9961    0.9961
