# ModelM7 Training Log - NO DATA AUGMENTATION
# Data Percentage: 30% (18000 samples)
# Seed: 47
# Epochs: 150
# NO TRANSFORMATIONS APPLIED TO DATA
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
  76     0.000857   100.000     0.020092    99.490    99.500    0.9949    0.9949    0.9949
  77     0.000821   100.000     0.020569    99.470    99.500    0.9947    0.9947    0.9947
  78     0.000765   100.000     0.020406    99.510    99.510    0.9951    0.9951    0.9951
  79     0.000709   100.000     0.020248    99.500    99.510    0.9950    0.9950    0.9950
  80     0.000727   100.000     0.020598    99.490    99.510    0.9949    0.9949    0.9949
  81     0.000700   100.000     0.020219    99.480    99.510    0.9948    0.9948    0.9948
  82     0.000669   100.000     0.020508    99.450    99.510    0.9945    0.9945    0.9945
  83     0.000628   100.000     0.020717    99.460    99.510    0.9946    0.9946    0.9946
  84     0.000594   100.000     0.020613    99.460    99.510    0.9946    0.9946    0.9946
  85     0.000573   100.000     0.020417    99.460    99.510    0.9946    0.9946    0.9946
  86     0.000566   100.000     0.020507    99.460    99.510    0.9946    0.9946    0.9946
  87     0.000574   100.000     0.020452    99.460    99.510    0.9946    0.9946    0.9946
  88     0.000537   100.000     0.020585    99.490    99.510    0.9949    0.9949    0.9949
  89     0.000501   100.000     0.020409    99.460    99.510    0.9946    0.9946    0.9946
  90     0.000509   100.000     0.020197    99.470    99.510    0.9947    0.9947    0.9947
  91     0.000487   100.000     0.020553    99.450    99.510    0.9945    0.9945    0.9945
  92     0.000463   100.000     0.020720    99.450    99.510    0.9945    0.9945    0.9945
  93     0.000433   100.000     0.020451    99.460    99.510    0.9946    0.9946    0.9946
  94     0.000434   100.000     0.020878    99.500    99.510    0.9950    0.9950    0.9950
  95     0.000421   100.000     0.020983    99.460    99.510    0.9946    0.9945    0.9946
  96     0.000411   100.000     0.020594    99.450    99.510    0.9945    0.9945    0.9945
  97     0.000405   100.000     0.021003    99.460    99.510    0.9946    0.9946    0.9946
  98     0.001506    99.989     0.025141    99.370    99.510    0.9937    0.9935    0.9936
  99     0.000927   100.000     0.025419    99.280    99.510    0.9929    0.9926    0.9928
 100     0.000971    99.994     0.038001    99.100    99.510    0.9912    0.9907    0.9909
 101     0.000676   100.000     0.024320    99.380    99.510    0.9939    0.9937    0.9938
 102     0.000507   100.000     0.022699    99.440    99.510    0.9944    0.9943    0.9943
 103     0.000461   100.000     0.021926    99.450    99.510    0.9945    0.9944    0.9944
 104     0.001524    99.972     0.023969    99.350    99.510    0.9935    0.9934    0.9935
 105     0.000760    99.989     0.022071    99.440    99.510    0.9944    0.9943    0.9944
 106     0.000551   100.000     0.021477    99.430    99.510    0.9943    0.9942    0.9943
 107     0.000408   100.000     0.020589    99.480    99.510    0.9948    0.9948    0.9948
 108     0.000400   100.000     0.020284    99.470    99.510    0.9947    0.9947    0.9947
 109     0.000371   100.000     0.020353    99.450    99.510    0.9945    0.9945    0.9945
 110     0.000363   100.000     0.020528    99.470    99.510    0.9947    0.9947    0.9947
 111     0.000341   100.000     0.020381    99.510    99.510    0.9951    0.9951    0.9951
 112     0.000330   100.000     0.020355    99.490    99.510    0.9949    0.9949    0.9949
 113     0.000327   100.000     0.020302    99.480    99.510    0.9948    0.9948    0.9948
 114     0.000310   100.000     0.020137    99.500    99.510    0.9950    0.9950    0.9950
 115     0.000303   100.000     0.020258    99.500    99.510    0.9950    0.9950    0.9950
 116     0.000306   100.000     0.020274    99.480    99.510    0.9948    0.9948    0.9948
 117     0.000280   100.000     0.020372    99.470    99.510    0.9947    0.9947    0.9947
 118     0.000273   100.000     0.020280    99.490    99.510    0.9949    0.9949    0.9949
 119     0.000273   100.000     0.020617    99.470    99.510    0.9947    0.9947    0.9947
 120     0.000276   100.000     0.020588    99.470    99.510    0.9947    0.9947    0.9947
 121     0.000263   100.000     0.020755    99.460    99.510    0.9946    0.9946    0.9946
 122     0.000251   100.000     0.020392    99.480    99.510    0.9948    0.9948    0.9948
 123     0.000246   100.000     0.020356    99.470    99.510    0.9947    0.9947    0.9947
 124     0.000252   100.000     0.020527    99.440    99.510    0.9944    0.9944    0.9944
 125     0.000248   100.000     0.020980    99.470    99.510    0.9947    0.9947    0.9947
 126     0.000233   100.000     0.020871    99.440    99.510    0.9944    0.9944    0.9944
 127     0.000227   100.000     0.020902    99.450    99.510    0.9945    0.9945    0.9945
 128     0.000227   100.000     0.020785    99.480    99.510    0.9948    0.9948    0.9948
 129     0.000224   100.000     0.020853    99.440    99.510    0.9944    0.9944    0.9944
 130     0.000210   100.000     0.020600    99.460    99.510    0.9946    0.9946    0.9946
 131     0.000289   100.000     0.021812    99.420    99.510    0.9942    0.9943    0.9942
 132     0.000478    99.994     0.023050    99.380    99.510    0.9938    0.9939    0.9938
 133     0.000269   100.000     0.022442    99.430    99.510    0.9943    0.9943    0.9943
 134     0.000241   100.000     0.022604    99.410    99.510    0.9941    0.9942    0.9941
 135     0.000221   100.000     0.021908    99.450    99.510    0.9945    0.9945    0.9945
 136     0.000224   100.000     0.021698    99.410    99.510    0.9941    0.9941    0.9941
 137     0.000207   100.000     0.022125    99.400    99.510    0.9940    0.9940    0.9940
 138     0.000214   100.000     0.022113    99.400    99.510    0.9940    0.9941    0.9940
 139     0.000192   100.000     0.021922    99.460    99.510    0.9946    0.9946    0.9946
 140     0.000201   100.000     0.021666    99.420    99.510    0.9942    0.9942    0.9942
 141     0.000197   100.000     0.021591    99.430    99.510    0.9943    0.9943    0.9943
 142     0.000188   100.000     0.021440    99.430    99.510    0.9943    0.9943    0.9943
 143     0.000191   100.000     0.021913    99.410    99.510    0.9941    0.9941    0.9941
 144     0.000181   100.000     0.021853    99.440    99.510    0.9944    0.9944    0.9944
 145     0.000176   100.000     0.021633    99.410    99.510    0.9941    0.9941    0.9941
 146     0.000168   100.000     0.021587    99.460    99.510    0.9946    0.9946    0.9946
 147     0.000170   100.000     0.021761    99.420    99.510    0.9942    0.9942    0.9942
 148     0.000163   100.000     0.021678    99.450    99.510    0.9945    0.9945    0.9945
 149     0.000165   100.000     0.021510    99.460    99.510    0.9946    0.9946    0.9946
