# ModelM7 Training Log - NO DATA AUGMENTATION
# Data Percentage: 60% (36000 samples)
# Seed: 53
# Epochs: 150
# NO TRANSFORMATIONS APPLIED TO DATA
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
  89     0.000088   100.000     0.020412    99.590    99.630    0.9959    0.9958    0.9959
  90     0.000067   100.000     0.020170    99.600    99.630    0.9960    0.9959    0.9960
  91     0.000054   100.000     0.020162    99.570    99.630    0.9957    0.9956    0.9957
  92     0.000056   100.000     0.020541    99.590    99.630    0.9959    0.9958    0.9959
  93     0.000050   100.000     0.019879    99.600    99.630    0.9960    0.9959    0.9960
  94     0.000049   100.000     0.020415    99.610    99.630    0.9961    0.9960    0.9961
  95     0.000046   100.000     0.019997    99.600    99.630    0.9960    0.9959    0.9960
  96     0.000043   100.000     0.020516    99.590    99.630    0.9959    0.9958    0.9959
  97     0.000048   100.000     0.020933    99.590    99.630    0.9959    0.9958    0.9959
  98     0.000045   100.000     0.020398    99.580    99.630    0.9958    0.9957    0.9958
  99     0.000037   100.000     0.020286    99.600    99.630    0.9960    0.9959    0.9960
 100     0.000036   100.000     0.020967    99.580    99.630    0.9958    0.9957    0.9958
 101     0.000032   100.000     0.020685    99.590    99.630    0.9959    0.9958    0.9959
 102     0.000032   100.000     0.020529    99.570    99.630    0.9957    0.9956    0.9957
 103     0.000033   100.000     0.020909    99.570    99.630    0.9957    0.9956    0.9957
 104     0.001045    99.986     0.020808    99.490    99.630    0.9948    0.9949    0.9949
 105     0.000084   100.000     0.021512    99.560    99.630    0.9956    0.9956    0.9956
 106     0.000042   100.000     0.020441    99.570    99.630    0.9957    0.9957    0.9957
 107     0.000038   100.000     0.020926    99.600    99.630    0.9960    0.9959    0.9960
 108     0.000035   100.000     0.020767    99.600    99.630    0.9960    0.9959    0.9959
 109     0.000029   100.000     0.020737    99.600    99.630    0.9960    0.9959    0.9959
 110     0.000028   100.000     0.020815    99.580    99.630    0.9958    0.9957    0.9958
 111     0.000027   100.000     0.021060    99.590    99.630    0.9959    0.9958    0.9959
 112     0.000024   100.000     0.021251    99.580    99.630    0.9958    0.9957    0.9958
 113     0.000025   100.000     0.021547    99.590    99.630    0.9959    0.9958    0.9959
 114     0.000024   100.000     0.022087    99.570    99.630    0.9957    0.9956    0.9957
 115     0.000022   100.000     0.021575    99.590    99.630    0.9959    0.9958    0.9959
 116     0.000020   100.000     0.021160    99.580    99.630    0.9958    0.9957    0.9958
 117     0.000020   100.000     0.021092    99.570    99.630    0.9957    0.9956    0.9957
 118     0.000021   100.000     0.022276    99.560    99.630    0.9956    0.9955    0.9956
 119     0.000019   100.000     0.022118    99.560    99.630    0.9956    0.9955    0.9956
 120     0.000018   100.000     0.021854    99.570    99.630    0.9957    0.9956    0.9957
 121     0.000018   100.000     0.022018    99.590    99.630    0.9959    0.9958    0.9959
 122     0.000016   100.000     0.021797    99.590    99.630    0.9959    0.9958    0.9959
 123     0.000015   100.000     0.022054    99.550    99.630    0.9955    0.9954    0.9955
 124     0.000015   100.000     0.022261    99.570    99.630    0.9957    0.9956    0.9957
 125     0.000015   100.000     0.021882    99.560    99.630    0.9956    0.9955    0.9956
 126     0.000014   100.000     0.023017    99.570    99.630    0.9957    0.9956    0.9957
 127     0.000019   100.000     0.023006    99.590    99.630    0.9959    0.9958    0.9959
 128     0.000043   100.000     0.023718    99.570    99.630    0.9957    0.9956    0.9957
 129     0.000018   100.000     0.023085    99.570    99.630    0.9957    0.9956    0.9957
 130     0.000015   100.000     0.023222    99.570    99.630    0.9957    0.9956    0.9957
 131     0.000013   100.000     0.022966    99.560    99.630    0.9956    0.9955    0.9956
 132     0.000013   100.000     0.023309    99.560    99.630    0.9956    0.9955    0.9956
 133     0.000013   100.000     0.023507    99.570    99.630    0.9957    0.9956    0.9957
 134     0.000012   100.000     0.023242    99.560    99.630    0.9956    0.9955    0.9956
 135     0.000012   100.000     0.022831    99.560    99.630    0.9956    0.9955    0.9956
 136     0.000011   100.000     0.022690    99.570    99.630    0.9957    0.9956    0.9957
 137     0.000011   100.000     0.022556    99.550    99.630    0.9955    0.9954    0.9955
 138     0.000011   100.000     0.022667    99.570    99.630    0.9957    0.9956    0.9957
 139     0.000011   100.000     0.023287    99.580    99.630    0.9958    0.9957    0.9958
 140     0.000010   100.000     0.023158    99.590    99.630    0.9959    0.9958    0.9959
 141     0.000010   100.000     0.022300    99.580    99.630    0.9958    0.9957    0.9958
 142     0.000009   100.000     0.022885    99.580    99.630    0.9958    0.9957    0.9958
 143     0.000010   100.000     0.023640    99.580    99.630    0.9958    0.9957    0.9958
 144     0.000009   100.000     0.023347    99.570    99.630    0.9957    0.9956    0.9957
 145     0.000009   100.000     0.022730    99.580    99.630    0.9958    0.9957    0.9958
 146     0.000009   100.000     0.022781    99.590    99.630    0.9959    0.9958    0.9959
 147     0.000008   100.000     0.023286    99.580    99.630    0.9958    0.9957    0.9958
 148     0.000008   100.000     0.024324    99.560    99.630    0.9956    0.9955    0.9956
 149     0.000008   100.000     0.022635    99.590    99.630    0.9959    0.9958    0.9959
