# ModelM7 Training Log - NO DATA AUGMENTATION
# Data Percentage: 75% (45000 samples)
# Seed: 56
# Epochs: 150
# NO TRANSFORMATIONS APPLIED TO DATA
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
   0     0.336459    97.009     0.163981    99.270    99.270    0.9927    0.9926    0.9927
   1     0.152677    98.993     0.118182    99.490    99.490    0.9950    0.9948    0.9949
   2     0.098442    99.133     0.085405    99.320    99.490    0.9930    0.9932    0.9931
   3     0.070468    99.262     0.056532    99.540    99.540    0.9954    0.9953    0.9954
   4     0.051304    99.484     0.076319    99.190    99.540    0.9920    0.9918    0.9918
   5     0.039607    99.576     0.035199    99.520    99.540    0.9953    0.9951    0.9952
   6     0.034028    99.571     0.056149    99.260    99.540    0.9926    0.9925    0.9925
   7     0.028273    99.602     0.036442    99.460    99.540    0.9946    0.9945    0.9945
   8     0.021745    99.729     0.028121    99.630    99.630    0.9962    0.9963    0.9963
   9     0.019757    99.733     0.032114    99.410    99.630    0.9942    0.9940    0.9941
  10     0.016304    99.780     0.041931    99.450    99.630    0.9945    0.9945    0.9945
  11     0.016347    99.709     0.026820    99.560    99.630    0.9956    0.9956    0.9956
  12     0.014121    99.753     0.027138    99.570    99.630    0.9957    0.9956    0.9957
  13     0.011392    99.853     0.024985    99.540    99.630    0.9954    0.9953    0.9954
  14     0.010102    99.827     0.029639    99.380    99.630    0.9938    0.9938    0.9938
  15     0.012149    99.764     0.032513    99.400    99.630    0.9940    0.9938    0.9939
  16     0.009494    99.816     0.024697    99.420    99.630    0.9942    0.9941    0.9941
  17     0.008159    99.840     0.020274    99.510    99.630    0.9951    0.9950    0.9951
  18     0.006333    99.889     0.017998    99.600    99.630    0.9960    0.9959    0.9960
  19     0.003749    99.958     0.015315    99.610    99.630    0.9961    0.9960    0.9961
  20     0.004236    99.938     0.016576    99.570    99.630    0.9957    0.9957    0.9957
  21     0.005621    99.891     0.022566    99.430    99.630    0.9944    0.9942    0.9943
  22     0.008016    99.820     0.022139    99.520    99.630    0.9951    0.9952    0.9952
  23     0.005742    99.873     0.017841    99.540    99.630    0.9955    0.9953    0.9954
  24     0.003779    99.916     0.019181    99.480    99.630    0.9948    0.9947    0.9948
  25     0.003364    99.947     0.018304    99.520    99.630    0.9952    0.9952    0.9952
  26     0.002926    99.942     0.017922    99.500    99.630    0.9950    0.9949    0.9949
  27     0.004410    99.916     0.014355    99.620    99.630    0.9962    0.9961    0.9962
  28     0.001815    99.984     0.017521    99.490    99.630    0.9949    0.9948    0.9949
  29     0.001544    99.980     0.014779    99.610    99.630    0.9961    0.9960    0.9960
  30     0.004701    99.876     0.019935    99.470    99.630    0.9948    0.9946    0.9947
  31     0.003211    99.938     0.014361    99.580    99.630    0.9957    0.9958    0.9958
  32     0.002983    99.940     0.014425    99.620    99.630    0.9962    0.9961    0.9962
  33     0.000889    99.996     0.013666    99.630    99.630    0.9963    0.9963    0.9963
  34     0.001106    99.984     0.013796    99.580    99.630    0.9958    0.9957    0.9958
  35     0.000533   100.000     0.013265    99.620    99.630    0.9962    0.9961    0.9961
  36     0.001265    99.978     0.017735    99.500    99.630    0.9950    0.9949    0.9950
  37     0.003095    99.913     0.023716    99.390    99.630    0.9939    0.9938    0.9938
  38     0.004116    99.889     0.020299    99.430    99.630    0.9943    0.9942    0.9942
  39     0.001370    99.976     0.014369    99.580    99.630    0.9958    0.9958    0.9958
  40     0.001295    99.976     0.014635    99.570    99.630    0.9958    0.9956    0.9957
  41     0.000509    99.998     0.013773    99.630    99.630    0.9963    0.9962    0.9963
  42     0.000351   100.000     0.013432    99.630    99.630    0.9963    0.9962    0.9963
  43     0.000285   100.000     0.013242    99.640    99.640    0.9964    0.9963    0.9964
  44     0.000232   100.000     0.013513    99.640    99.640    0.9964    0.9963    0.9964
  45     0.000213   100.000     0.013711    99.630    99.640    0.9963    0.9962    0.9963
  46     0.003088    99.933     0.018193    99.570    99.640    0.9956    0.9956    0.9956
  47     0.001434    99.967     0.014100    99.610    99.640    0.9961    0.9960    0.9960
  48     0.001628    99.953     0.015609    99.590    99.640    0.9959    0.9958    0.9959
  49     0.000519    99.998     0.014976    99.610    99.640    0.9961    0.9960    0.9961
  50     0.000263   100.000     0.015179    99.620    99.640    0.9962    0.9961    0.9961
  51     0.000208   100.000     0.015251    99.610    99.640    0.9961    0.9960    0.9960
  52     0.000195   100.000     0.016168    99.590    99.640    0.9959    0.9958    0.9958
  53     0.000970    99.984     0.017143    99.590    99.640    0.9959    0.9958    0.9958
  54     0.000958    99.982     0.015352    99.600    99.640    0.9960    0.9959    0.9960
  55     0.000378    99.996     0.014994    99.550    99.640    0.9955    0.9954    0.9955
  56     0.000180   100.000     0.015426    99.590    99.640    0.9959    0.9958    0.9959
  57     0.000160   100.000     0.014994    99.610    99.640    0.9961    0.9960    0.9960
  58     0.000362    99.989     0.016619    99.610    99.640    0.9961    0.9960    0.9961
  59     0.001649    99.967     0.020271    99.500    99.640    0.9951    0.9948    0.9949
  60     0.000795    99.982     0.016121    99.630    99.640    0.9963    0.9962    0.9963
  61     0.000302    99.998     0.015207    99.630    99.640    0.9963    0.9962    0.9963
