# ModelM7 Training Log - NO DATA AUGMENTATION
# Data Percentage: 95% (57000 samples)
# Seed: 60
# Epochs: 150
# NO TRANSFORMATIONS APPLIED TO DATA
# Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
   0     0.301233    97.488     0.148877    99.220    99.220    0.9923    0.9921    0.9922
   1     0.127727    99.065     0.123952    99.270    99.270    0.9927    0.9926    0.9927
   2     0.077941    99.228     0.076633    99.500    99.500    0.9950    0.9949    0.9949
   3     0.055409    99.353     0.092570    98.730    99.500    0.9874    0.9880    0.9875
   4     0.042649    99.409     0.054648    99.440    99.500    0.9944    0.9944    0.9944
   5     0.032865    99.511     0.038092    99.470    99.500    0.9947    0.9946    0.9946
   6     0.026225    99.611     0.032761    99.510    99.510    0.9951    0.9950    0.9950
   7     0.023747    99.609     0.043124    99.480    99.510    0.9948    0.9948    0.9947
   8     0.019655    99.635     0.039866    99.350    99.510    0.9935    0.9935    0.9934
   9     0.016445    99.689     0.024313    99.520    99.520    0.9952    0.9951    0.9952
  10     0.014896    99.733     0.024005    99.490    99.520    0.9949    0.9948    0.9948
  11     0.012571    99.768     0.021240    99.460    99.520    0.9946    0.9945    0.9946
  12     0.010938    99.767     0.026437    99.470    99.520    0.9946    0.9947    0.9946
  13     0.009723    99.791     0.020906    99.570    99.570    0.9957    0.9957    0.9957
  14     0.009369    99.796     0.029579    99.330    99.570    0.9933    0.9933    0.9933
  15     0.007430    99.846     0.019738    99.490    99.570    0.9949    0.9948    0.9948
  16     0.007848    99.828     0.022987    99.520    99.570    0.9952    0.9951    0.9952
  17     0.006540    99.854     0.032146    99.240    99.570    0.9924    0.9923    0.9923
  18     0.004385    99.905     0.014030    99.640    99.640    0.9964    0.9964    0.9964
  19     0.003926    99.926     0.015198    99.610    99.640    0.9961    0.9960    0.9961
  20     0.005256    99.872     0.017666    99.560    99.640    0.9955    0.9956    0.9956
  21     0.004339    99.896     0.015729    99.580    99.640    0.9958    0.9957    0.9958
  22     0.003771    99.916     0.020267    99.510    99.640    0.9951    0.9950    0.9951
  23     0.003115    99.940     0.015430    99.590    99.640    0.9959    0.9959    0.9959
  24     0.003901    99.919     0.021869    99.400    99.640    0.9940    0.9939    0.9939
  25     0.002369    99.958     0.014865    99.570    99.640    0.9957    0.9957    0.9957
  26     0.001199    99.979     0.016632    99.550    99.640    0.9955    0.9955    0.9955
  27     0.002788    99.933     0.021298    99.360    99.640    0.9936    0.9936    0.9936
  28     0.005847    99.830     0.033483    99.180    99.640    0.9918    0.9918    0.9917
  29     0.002005    99.956     0.015641    99.550    99.640    0.9955    0.9954    0.9955
  30     0.001170    99.979     0.015358    99.570    99.640    0.9957    0.9956    0.9957
  31     0.000600    99.998     0.016526    99.550    99.640    0.9955    0.9954    0.9954
  32     0.001143    99.970     0.019883    99.500    99.640    0.9950    0.9949    0.9949
  33     0.002825    99.937     0.019719    99.520    99.640    0.9953    0.9951    0.9952
  34     0.002161    99.951     0.015819    99.560    99.640    0.9956    0.9955    0.9955
  35     0.001381    99.970     0.016820    99.560    99.640    0.9956    0.9955    0.9955
  36     0.001285    99.972     0.015495    99.600    99.640    0.9960    0.9959    0.9960
  37     0.000468    99.995     0.016364    99.630    99.640    0.9963    0.9962    0.9962
  38     0.000422    99.998     0.016150    99.630    99.640    0.9963    0.9962    0.9963
  39     0.000811    99.989     0.016934    99.620    99.640    0.9962    0.9961    0.9962
  40     0.000362    99.995     0.016903    99.630    99.640    0.9963    0.9962    0.9963
  41     0.000663    99.988     0.018232    99.570    99.640    0.9957    0.9956    0.9957
  42     0.002611    99.942     0.019801    99.520    99.640    0.9952    0.9951    0.9952
  43     0.000977    99.979     0.017227    99.570    99.640    0.9957    0.9956    0.9957
  44     0.000644    99.991     0.017534    99.580    99.640    0.9958    0.9957    0.9958
  45     0.001231    99.967     0.020334    99.520    99.640    0.9952    0.9951    0.9951
  46     0.000798    99.982     0.018818    99.540    99.640    0.9954    0.9953    0.9953
  47     0.000895    99.979     0.019772    99.520    99.640    0.9952    0.9951    0.9951
  48     0.000251   100.000     0.018199    99.600    99.640    0.9960    0.9959    0.9960
  49     0.000153   100.000     0.019020    99.570    99.640    0.9957    0.9956    0.9957
  50     0.000308    99.996     0.018971    99.540    99.640    0.9954    0.9954    0.9954
  51     0.000628    99.984     0.018798    99.500    99.640    0.9950    0.9949    0.9950
  52     0.001037    99.974     0.018673    99.560    99.640    0.9956    0.9955    0.9956
  53     0.000856    99.988     0.019257    99.530    99.640    0.9953    0.9952    0.9952
  54     0.000382    99.995     0.019202    99.560    99.640    0.9956    0.9955    0.9955
  55     0.000133   100.000     0.017631    99.590    99.640    0.9959    0.9958    0.9959
  56     0.000099   100.000     0.017929    99.600    99.640    0.9960    0.9959    0.9959
  57     0.000096   100.000     0.017711    99.600    99.640    0.9960    0.9959    0.9959
  58     0.000086   100.000     0.017062    99.620    99.640    0.9962    0.9961    0.9961
  59     0.000077   100.000     0.016995    99.650    99.650    0.9965    0.9965    0.9965
  60     0.000069   100.000     0.017411    99.660    99.660    0.9966    0.9965    0.9966
  61     0.000507    99.989     0.020124    99.550    99.660    0.9955    0.9955    0.9955
  62     0.001414    99.967     0.017035    99.560    99.660    0.9956    0.9956    0.9956
  63     0.000404    99.991     0.014900    99.650    99.660    0.9965    0.9964    0.9965
  64     0.000168    99.998     0.014520    99.640    99.660    0.9964    0.9963    0.9964
  65     0.000102   100.000     0.015130    99.630    99.660    0.9963    0.9962    0.9963
  66     0.000073   100.000     0.015574    99.660    99.660    0.9966    0.9965    0.9966
  67     0.000065   100.000     0.016192    99.630    99.660    0.9963    0.9962    0.9962
  68     0.000119    99.998     0.016155    99.630    99.660    0.9963    0.9962    0.9963
  69     0.000071   100.000     0.014658    99.670    99.670    0.9967    0.9966    0.9967
  70     0.000048   100.000     0.015028    99.680    99.680    0.9968    0.9967    0.9968
  71     0.000682    99.979     0.020106    99.540    99.680    0.9954    0.9953    0.9954
  72     0.000371    99.989     0.019103    99.530    99.680    0.9953    0.9952    0.9953
  73     0.000170    99.998     0.017894    99.610    99.680    0.9961    0.9960    0.9961
  74     0.000063   100.000     0.018500    99.610    99.680    0.9961    0.9960    0.9961
  75     0.000054   100.000     0.018763    99.600    99.680    0.9960    0.9959    0.9960
  76     0.000047   100.000     0.018613    99.640    99.680    0.9964    0.9963    0.9964
  77     0.000045   100.000     0.018268    99.620    99.680    0.9962    0.9961    0.9962
  78     0.000043   100.000     0.018959    99.620    99.680    0.9962    0.9961    0.9961
  79     0.000039   100.000     0.018056    99.610    99.680    0.9961    0.9960    0.9961
  80     0.000032   100.000     0.018420    99.620    99.680    0.9962    0.9961    0.9962
  81     0.000331    99.995     0.019131    99.540    99.680    0.9954    0.9953    0.9953
  82     0.000211    99.993     0.019779    99.600    99.680    0.9960    0.9959    0.9960
  83     0.000216    99.995     0.020430    99.570    99.680    0.9957    0.9956    0.9956
  84     0.000110    99.998     0.020683    99.570    99.680    0.9956    0.9956    0.9956
  85     0.000043   100.000     0.019425    99.610    99.680    0.9961    0.9960    0.9961
  86     0.000031   100.000     0.019535    99.610    99.680    0.9961    0.9960    0.9960
  87     0.000099    99.998     0.021021    99.630    99.680    0.9963    0.9962    0.9962
  88     0.000199    99.996     0.021389    99.510    99.680    0.9951    0.9950    0.9951
  89     0.000044   100.000     0.020223    99.600    99.680    0.9960    0.9959    0.9960
  90     0.000034   100.000     0.019823    99.630    99.680    0.9963    0.9962    0.9963
  91     0.000031   100.000     0.020038    99.610    99.680    0.9961    0.9960    0.9961
  92     0.000025   100.000     0.019696    99.630    99.680    0.9963    0.9962    0.9962
  93     0.000022   100.000     0.020500    99.610    99.680    0.9961    0.9960    0.9961
