Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
  78     0.006834    99.797     0.009133    99.680    99.760    0.9968    0.9967    0.9967
  79     0.007607    99.798     0.009925    99.700    99.760    0.9970    0.9969    0.9970
  80     0.006595    99.810     0.010995    99.670    99.760    0.9967    0.9966    0.9967
  81     0.005526    99.862     0.010292    99.710    99.760    0.9971    0.9970    0.9971
  82     0.006311    99.813     0.011475    99.680    99.760    0.9968    0.9967    0.9968
  83     0.006412    99.817     0.013250    99.630    99.760    0.9963    0.9962    0.9963
  84     0.005972    99.813     0.010426    99.680    99.760    0.9968    0.9967    0.9968
  85     0.006005    99.815     0.012577    99.660    99.760    0.9966    0.9965    0.9966
  86     0.005945    99.837     0.010272    99.780    99.780    0.9978    0.9977    0.9978
  87     0.006120    99.828     0.010002    99.720    99.780    0.9972    0.9971    0.9972
  88     0.005199    99.857     0.010058    99.760    99.780    0.9976    0.9975    0.9976
  89     0.005797    99.850     0.010984    99.710    99.780    0.9971    0.9970    0.9971
  90     0.005503    99.848     0.009934    99.720    99.780    0.9972    0.9971    0.9972
  91     0.004856    99.862     0.012206    99.670    99.780    0.9967    0.9966    0.9967
  92     0.006119    99.832     0.010359    99.700    99.780    0.9970    0.9969    0.9970
  93     0.004881    99.862     0.009798    99.740    99.780    0.9974    0.9973    0.9973
  94     0.005684    99.843     0.010676    99.680    99.780    0.9968    0.9967    0.9968
  95     0.005389    99.850     0.009602    99.760    99.780    0.9976    0.9975    0.9976
  96     0.004952    99.867     0.009973    99.740    99.780    0.9974    0.9973    0.9974
  97     0.004715    99.860     0.008201    99.790    99.790    0.9979    0.9978    0.9979
  98     0.005506    99.825     0.010300    99.690    99.790    0.9969    0.9968    0.9969
  99     0.004456    99.868     0.010507    99.680    99.790    0.9968    0.9967    0.9968
 100     0.004830    99.865     0.011935    99.670    99.790    0.9967    0.9966    0.9967
 101     0.004921    99.857     0.009997    99.740    99.790    0.9974    0.9973    0.9974
 102     0.004100    99.905     0.010264    99.740    99.790    0.9974    0.9973    0.9974
 103     0.004693    99.878     0.010790    99.710    99.790    0.9971    0.9970    0.9971
 104     0.004173    99.870     0.010273    99.740    99.790    0.9974    0.9973    0.9974
 105     0.004089    99.892     0.011327    99.710    99.790    0.9971    0.9970    0.9971
 106     0.004311    99.855     0.012250    99.700    99.790    0.9970    0.9969    0.9970
 107     0.003525    99.915     0.011390    99.690    99.790    0.9969    0.9968    0.9969
 108     0.003617    99.907     0.010531    99.710    99.790    0.9971    0.9970    0.9970
 109     0.003860    99.898     0.011541    99.700    99.790    0.9970    0.9969    0.9970
 110     0.004526    99.887     0.010031    99.710    99.790    0.9971    0.9970    0.9971
 111     0.004668    99.850     0.009901    99.690    99.790    0.9969    0.9968    0.9969
 112     0.004002    99.893     0.011284    99.700    99.790    0.9970    0.9969    0.9970
 113     0.003431    99.893     0.010994    99.690    99.790    0.9969    0.9968    0.9969
 114     0.004156    99.883     0.011320    99.730    99.790    0.9973    0.9972    0.9973
 115     0.003563    99.898     0.012945    99.670    99.790    0.9967    0.9966    0.9967
 116     0.003512    99.910     0.012587    99.650    99.790    0.9965    0.9964    0.9965
 117     0.003835    99.890     0.012052    99.630    99.790    0.9963    0.9962    0.9963
 118     0.004202    99.883     0.011692    99.660    99.790    0.9966    0.9965    0.9965
